ZONE,PER,QUANTITY
5454,PER33,35
5454,PER34,31
5454,PER35,25
5454,PER36,20
5454,PER37,18
5454,PER38,14
5454,PER39,15
5454,PER40,15
5454,PER41,6
5454,PER42,7
5454,PER43,5
5454,PER44,4
5454,PER45,1
5454,PER46,1
5454,PER47,1
5454,PER48,NULL
5455,PER01,2
5455,PER02,3
5455,PER03,6
5455,PER04,8
5455,PER05,12
5455,PER06,29
5455,PER07,45
5455,PER08,76
5455,PER09,136
5455,PER10,211
5455,PER11,236
5455,PER12,274
5455,PER13,286
5455,PER14,301
5455,PER15,317
5455,PER16,329
5455,PER17,333
5455,PER18,334
5455,PER19,338
5455,PER20,327
5455,PER21,317
5455,PER22,305
5455,PER23,287
5455,PER24,289
5455,PER25,276
5455,PER26,272
5455,PER27,245
5455,PER28,205
5455,PER29,195
5455,PER30,180
5455,PER31,176
5455,PER32,162
5455,PER33,135
5455,PER34,128
5455,PER35,108
5455,PER36,96
5455,PER37,62
5455,PER38,51
5455,PER39,51
5455,PER40,25
5455,PER41,21
5455,PER42,18
5455,PER43,14
5455,PER44,11
5455,PER45,4
5455,PER46,3
5455,PER47,2
5455,PER48,NULL
5456,PER01,1
5456,PER02,3
5456,PER03,3
5456,PER04,5
5456,PER05,5
5456,PER06,16
5456,PER07,33
5456,PER08,49
5456,PER09,91
5456,PER10,135
5456,PER11,153
5456,PER12,168
5456,PER13,180
5456,PER14,182
5456,PER15,183
5456,PER16,188
5456,PER17,194
5456,PER18,193
5456,PER19,197
5456,PER20,200
5456,PER21,200
5456,PER22,197
5456,PER23,194
5456,PER24,183
5456,PER25,175
5456,PER26,167
5456,PER27,153
5456,PER28,138
5456,PER29,119
5456,PER30,97
5456,PER31,89
5456,PER32,75
5456,PER33,57
5456,PER34,52
5456,PER35,44
5456,PER36,38
5456,PER37,25
5456,PER38,20
5456,PER39,17
5456,PER40,12
5456,PER41,11
5456,PER42,10
5456,PER43,5
5456,PER44,3
5456,PER45,2
5456,PER46,2
5456,PER47,3
5456,PER48,1
5457,PER01,5
5457,PER02,12
5457,PER03,23
5457,PER04,36
5457,PER05,95
5457,PER06,153
5457,PER07,246
5457,PER08,362
5457,PER09,513
5457,PER10,648
5457,PER11,744
5457,PER12,821
5457,PER13,853
5457,PER14,888
5457,PER15,942
5457,PER16,963
5457,PER17,980
5457,PER18,1006
5457,PER19,963
5457,PER20,966
5457,PER21,1008
5457,PER22,1002
5457,PER23,982
5457,PER24,959
5457,PER25,910
5457,PER26,846
5457,PER27,796
5457,PER28,701
5457,PER29,640
5457,PER30,565
5457,PER31,470
5457,PER32,388
5457,PER33,329
5457,PER34,280
5457,PER35,225
5457,PER36,196
5457,PER37,148
5457,PER38,100
5457,PER39,87
5457,PER40,66
5457,PER41,50
5457,PER42,31
5457,PER43,20
5457,PER44,16
5457,PER45,9
5457,PER46,10
5457,PER47,6
5457,PER48,3
5458,PER01,NULL
5458,PER02,NULL
5458,PER03,NULL
5458,PER04,NULL
5458,PER05,10
5458,PER06,13
5458,PER07,25
5458,PER08,33
5458,PER09,59
5458,PER10,96
5458,PER11,122
5458,PER12,140
5458,PER13,147
5458,PER14,166
5458,PER15,170
5458,PER16,168
5458,PER17,169
5458,PER18,174
5458,PER19,192
5458,PER20,193
5458,PER21,202
5458,PER22,178
5458,PER23,172
5458,PER24,173
5458,PER25,170
5458,PER26,165
5458,PER27,151
5458,PER28,134
5458,PER29,133
5458,PER30,115
5458,PER31,121
5458,PER32,120
5458,PER33,121
5458,PER34,111
5458,PER35,98
5458,PER36,73
5458,PER37,54
5458,PER38,43
5458,PER39,34
5458,PER40,19
5458,PER41,13
5458,PER42,12
5458,PER43,10
5458,PER44,11
5458,PER45,5
5458,PER46,3
5458,PER47,1
5458,PER48,1
5459,PER01,1
5459,PER02,1
5459,PER03,2
5459,PER04,3
5459,PER05,3
5459,PER06,4
5459,PER07,8
5459,PER08,19
5459,PER09,46
5459,PER10,64
5459,PER11,81
5459,PER12,97
5459,PER13,101
5459,PER14,106
5459,PER15,111
5459,PER16,110
5459,PER17,115
5459,PER18,123
5459,PER19,122
5459,PER20,131
5459,PER21,125
5459,PER22,118
5459,PER23,118
5459,PER24,125
5459,PER25,109
5459,PER26,99
5459,PER27,95
5459,PER28,85
5459,PER29,67
5459,PER30,71
5459,PER31,69
5459,PER32,69
5459,PER33,56
5459,PER34,40
5459,PER35,39
5459,PER36,43
5459,PER37,39
5459,PER38,31
5459,PER39,13
5459,PER40,10
5459,PER41,7
5459,PER42,4
5459,PER43,4
5459,PER44,3
5459,PER45,NULL
5459,PER46,NULL
5459,PER47,NULL
5459,PER48,NULL
5460,PER01,NULL
5460,PER02,NULL
5460,PER03,2
5460,PER04,4
5460,PER05,8
5460,PER06,13
5460,PER07,17
5460,PER08,29
5460,PER09,46
5460,PER10,58
5460,PER11,65
5460,PER12,71
5460,PER13,72
5460,PER14,72
5460,PER15,77
5460,PER16,72
5460,PER17,80
5460,PER18,86
5460,PER19,91
5460,PER20,85
5460,PER21,87
5460,PER22,77
5460,PER23,75
5460,PER24,75
5460,PER25,68
5460,PER26,72
5460,PER27,62
5460,PER28,51
5460,PER29,44
5460,PER30,41
5460,PER31,43
5460,PER32,35
5460,PER33,33
5460,PER34,31
5460,PER35,20
5460,PER36,14
5460,PER37,8
5460,PER38,9
5460,PER39,5
5460,PER40,3
5460,PER41,3
5460,PER42,1
5460,PER43,NULL
5460,PER44,NULL
5460,PER45,NULL
5460,PER46,NULL
5460,PER47,1
5460,PER48,1
5461,PER01,1
5461,PER02,2
5461,PER03,4
5461,PER04,6
5461,PER05,13
5461,PER06,23
5461,PER07,37
5461,PER08,67
5461,PER09,107
5461,PER10,132
5461,PER11,153
5461,PER12,171
5461,PER13,181
5461,PER14,185
5461,PER15,178
5461,PER16,182
5461,PER17,186
5461,PER18,195
5461,PER19,196
5461,PER20,198
5461,PER21,189
5461,PER22,184
5461,PER23,192
5461,PER24,189
5461,PER25,180
5461,PER26,166
5461,PER27,156
5461,PER28,143
5461,PER29,128
5461,PER30,118
5461,PER31,91
5461,PER32,87
5461,PER33,80
5461,PER34,67
5461,PER35,57
5461,PER36,41
5461,PER37,37
5461,PER38,26
5461,PER39,21
5461,PER40,11
5461,PER41,5
5461,PER42,2
5461,PER43,NULL
5461,PER44,NULL
5461,PER45,NULL
5461,PER46,NULL
5461,PER47,NULL
5461,PER48,1
5462,PER01,NULL
5462,PER02,1
5462,PER03,2
5462,PER04,3
5462,PER05,6
5462,PER06,8
5462,PER07,9
5462,PER08,20
5462,PER09,38
5462,PER10,46
5462,PER11,55
5462,PER12,60
5462,PER13,60
5462,PER14,59
5462,PER15,62
5462,PER16,67
5462,PER17,73
5462,PER18,83
5462,PER19,87
5462,PER20,86
5462,PER21,86
5462,PER22,76
5462,PER23,76
5462,PER24,71
5462,PER25,70
5462,PER26,63
5462,PER27,62
5462,PER28,64
5462,PER29,60
5462,PER30,53
5462,PER31,43
5462,PER32,32
5462,PER33,31
5462,PER34,17
5462,PER35,8
5462,PER36,10
5462,PER37,8
5462,PER38,4
5462,PER39,3
5462,PER40,3
5462,PER41,3
5462,PER42,2
5462,PER43,2
5462,PER44,1
5462,PER45,NULL
5462,PER46,NULL
5462,PER47,NULL
5462,PER48,NULL
5463,PER01,NULL
5463,PER02,NULL
5463,PER03,NULL
5463,PER04,1
5463,PER05,1
5463,PER06,2
5463,PER07,4
5463,PER08,11
5463,PER09,23
5463,PER10,32
5463,PER11,33
5463,PER12,35
5463,PER13,38
5463,PER14,38
5463,PER15,41
5463,PER16,42
5463,PER17,40
5463,PER18,42
5463,PER19,44
5463,PER20,42
5463,PER21,42
5463,PER22,40
5463,PER23,40
5463,PER24,41
5463,PER25,35
5463,PER26,32
5463,PER27,30
5463,PER28,28
5463,PER29,24
5463,PER30,23
5463,PER31,20
5463,PER32,25
5463,PER33,30
5463,PER34,23
5463,PER35,11
5463,PER36,10
5463,PER37,9
5463,PER38,6
5463,PER39,6
5463,PER40,5
5463,PER41,5
5463,PER42,4
5463,PER43,NULL
5463,PER44,NULL
5463,PER45,NULL
5463,PER46,NULL
5463,PER47,NULL
5463,PER48,NULL
5464,PER01,NULL
5464,PER02,NULL
5464,PER03,NULL
5464,PER04,NULL
5464,PER05,2
5464,PER06,3
5464,PER07,7
5464,PER08,12
5464,PER09,35
5464,PER10,45
5464,PER11,54
5464,PER12,61
5464,PER13,61
5464,PER14,64
5464,PER15,61
5464,PER16,57
5464,PER17,61
5464,PER18,63
5464,PER19,66
5464,PER20,70
5464,PER21,63
5464,PER22,63
5464,PER23,59
5464,PER24,57
5464,PER25,52
5464,PER26,49
5464,PER27,38
5464,PER28,31
5464,PER29,33
5464,PER30,32
5464,PER31,27
5464,PER32,26
5464,PER33,22
5464,PER34,14
5464,PER35,10
5464,PER36,8
5464,PER37,8
5464,PER38,5
5464,PER39,5
5464,PER40,4
5464,PER41,2
5464,PER42,2
5464,PER43,2
5464,PER44,2
5464,PER45,2
5464,PER46,1
5464,PER47,1
5464,PER48,1
5465,PER01,NULL
5465,PER02,NULL
5465,PER03,NULL
5465,PER04,1
5465,PER05,4
5465,PER06,5
5465,PER07,7
5465,PER08,18
5465,PER09,29
5465,PER10,41
5465,PER11,54
5465,PER12,60
5465,PER13,63
5465,PER14,67
5465,PER15,69
5465,PER16,71
5465,PER17,73
5465,PER18,81
5465,PER19,79
5465,PER20,83
5465,PER21,82
5465,PER22,81
5465,PER23,78
5465,PER24,79
5465,PER25,77
5465,PER26,71
5465,PER27,60
5465,PER28,50
5465,PER29,45
5465,PER30,36
5465,PER31,35
5465,PER32,36
5465,PER33,29
5465,PER34,21
5465,PER35,21
5465,PER36,14
5465,PER37,18
5465,PER38,21
5465,PER39,15
5465,PER40,11
5465,PER41,11
5465,PER42,6
5465,PER43,5
5465,PER44,10
5465,PER45,5
5465,PER46,NULL
5465,PER47,NULL
5465,PER48,NULL
5466,PER01,2
5466,PER02,3
5466,PER03,3
5466,PER04,2
5466,PER05,3
5466,PER06,8
5466,PER07,13
5466,PER08,16
5466,PER09,35
5466,PER10,49
5466,PER11,60
5466,PER12,73
5466,PER13,73
5466,PER14,79
5466,PER15,87
5466,PER16,96
5466,PER17,99
5466,PER18,103
5466,PER19,101
5466,PER20,98
5466,PER21,97
5466,PER22,93
5466,PER23,79
5466,PER24,78
5466,PER25,77
5466,PER26,73
5466,PER27,62
5466,PER28,54
5466,PER29,47
5466,PER30,52
5466,PER31,52
5466,PER32,48
5466,PER33,35
5466,PER34,32
5466,PER35,29
5466,PER36,23
5466,PER37,16
5466,PER38,15
5466,PER39,9
5466,PER40,9
5466,PER41,6
5466,PER42,3
5466,PER43,2
5466,PER44,2
5466,PER45,1
5466,PER46,1
5466,PER47,1
5466,PER48,1
5467,PER01,NULL
5467,PER02,NULL
5467,PER03,NULL
5467,PER04,NULL
5467,PER05,1
5467,PER06,3
5467,PER07,8
5467,PER08,19
5467,PER09,31
5467,PER10,46
5467,PER11,60
5467,PER12,65
5467,PER13,68
5467,PER14,77
5467,PER15,81
5467,PER16,82
5467,PER17,87
5467,PER18,101
5467,PER19,103
5467,PER20,104
5467,PER21,101
5467,PER22,89
5467,PER23,91
5467,PER24,91
5467,PER25,80
5467,PER26,73
5467,PER27,67
5467,PER28,61
5467,PER29,55
5467,PER30,53
5467,PER31,59
5467,PER32,64
5467,PER33,51
5467,PER34,40
5467,PER35,32
5467,PER36,33
5467,PER37,37
5467,PER38,12
5467,PER39,8
5467,PER40,4
5467,PER41,3
5467,PER42,1
5467,PER43,1
5467,PER44,NULL
5467,PER45,NULL
5467,PER46,NULL
5467,PER47,NULL
5467,PER48,NULL
5468,PER01,1
5468,PER02,1
5468,PER03,NULL
5468,PER04,NULL
5468,PER05,1
5468,PER06,3
5468,PER07,5
5468,PER08,12
5468,PER09,26
5468,PER10,39
5468,PER11,46
5468,PER12,47
5468,PER13,52
5468,PER14,52
5468,PER15,53
5468,PER16,56
5468,PER17,63
5468,PER18,65
5468,PER19,68
5468,PER20,69
5468,PER21,67
5468,PER22,65
5468,PER23,62
5468,PER24,65
5468,PER25,60
5468,PER26,60
5468,PER27,53
5468,PER28,47
5468,PER29,37
5468,PER30,41
5468,PER31,33
5468,PER32,29
5468,PER33,33
5468,PER34,23
5468,PER35,19
5468,PER36,17
5468,PER37,9
5468,PER38,3
5468,PER39,2
5468,PER40,NULL
5468,PER41,1
5468,PER42,1
5468,PER43,NULL
5468,PER44,NULL
5468,PER45,NULL
5468,PER46,NULL
5468,PER47,NULL
5468,PER48,NULL
5469,PER01,NULL
5469,PER02,3
5469,PER03,5
5469,PER04,4
5469,PER05,6
5469,PER06,13
5469,PER07,17
5469,PER08,38
5469,PER09,62
5469,PER10,82
5469,PER11,102
5469,PER12,116
5469,PER13,115
5469,PER14,129
5469,PER15,141
5469,PER16,143
5469,PER17,150
5469,PER18,156
5469,PER19,157
5469,PER20,155
5469,PER21,150
5469,PER22,145
5469,PER23,141
5469,PER24,139
5469,PER25,124
5469,PER26,117
5469,PER27,102
5469,PER28,100
5469,PER29,101
5469,PER30,82
5469,PER31,61
5469,PER32,52
5469,PER33,47
5469,PER34,44
5469,PER35,33
5469,PER36,27
5469,PER37,25
5469,PER38,18
5469,PER39,19
5469,PER40,14
5469,PER41,13
5469,PER42,10
5469,PER43,9
5469,PER44,1
5469,PER45,NULL
5469,PER46,NULL
5469,PER47,NULL
5469,PER48,NULL
5470,PER01,NULL
5470,PER02,1
5470,PER03,3
5470,PER04,6
5470,PER05,11
5470,PER06,22
5470,PER07,39
5470,PER08,66
5470,PER09,89
5470,PER10,110
5470,PER11,127
5470,PER12,134
5470,PER13,133
5470,PER14,140
5470,PER15,137
5470,PER16,134
5470,PER17,135
5470,PER18,138
5470,PER19,136
5470,PER20,144
5470,PER21,145
5470,PER22,146
5470,PER23,145
5470,PER24,144
5470,PER25,144
5470,PER26,136
5470,PER27,122
5470,PER28,108
5470,PER29,97
5470,PER30,74
5470,PER31,58
5470,PER32,38
5470,PER33,26
5470,PER34,23
5470,PER35,18
5470,PER36,17
5470,PER37,16
5470,PER38,15
5470,PER39,11
5470,PER40,11
5470,PER41,6
5470,PER42,5
5470,PER43,3
5470,PER44,2
5470,PER45,1
5470,PER46,1
5470,PER47,1
5470,PER48,NULL
5471,PER01,NULL
5471,PER02,1
5471,PER03,1
5471,PER04,1
5471,PER05,1
5471,PER06,2
5471,PER07,8
5471,PER08,22
5471,PER09,37
5471,PER10,55
5471,PER11,67
5471,PER12,68
5471,PER13,68
5471,PER14,69
5471,PER15,71
5471,PER16,72
5471,PER17,72
5471,PER18,76
5471,PER19,76
5471,PER20,77
5471,PER21,74
5471,PER22,72
5471,PER23,73
5471,PER24,69
5471,PER25,62
5471,PER26,67
5471,PER27,57
5471,PER28,52
5471,PER29,45
5471,PER30,40
5471,PER31,28
5471,PER32,20
5471,PER33,13
5471,PER34,10
5471,PER35,12
5471,PER36,13
5471,PER37,13
5471,PER38,5
5471,PER39,4
5471,PER40,2
5471,PER41,2
5471,PER42,NULL
5471,PER43,NULL
5471,PER44,NULL
5471,PER45,NULL
5471,PER46,NULL
5471,PER47,NULL
5471,PER48,NULL
5472,PER01,NULL
5472,PER02,NULL
5472,PER03,NULL
5472,PER04,NULL
5472,PER05,NULL
5472,PER06,NULL
5472,PER07,3
5472,PER08,4
5472,PER09,12
5472,PER10,22
5472,PER11,27
5472,PER12,26
5472,PER13,27
5472,PER14,29
5472,PER15,25
5472,PER16,24
5472,PER17,25
5472,PER18,24
5472,PER19,27
5472,PER20,27
5472,PER21,26
5472,PER22,25
5472,PER23,25
5472,PER24,28
5472,PER25,28
5472,PER26,25
5472,PER27,23
5472,PER28,16
5472,PER29,16
5472,PER30,16
5472,PER31,15
5472,PER32,15
5472,PER33,14
5472,PER34,9
5472,PER35,9
5472,PER36,5
5472,PER37,3
5472,PER38,4
5472,PER39,2
5472,PER40,2
5472,PER41,1
5472,PER42,1
5472,PER43,1
5472,PER44,1
5472,PER45,NULL
5472,PER46,NULL
5472,PER47,NULL
5472,PER48,NULL
5473,PER01,NULL
5473,PER02,1
5473,PER03,2
5473,PER04,3
5473,PER05,7
5473,PER06,6
5473,PER07,11
5473,PER08,25
5473,PER09,47
5473,PER10,83
5473,PER11,99
5473,PER12,106
5473,PER13,112
5473,PER14,115
5473,PER15,115
5473,PER16,113
5473,PER17,109
5473,PER18,113
5473,PER19,109
5473,PER20,104
5473,PER21,108
5473,PER22,114
5473,PER23,112
5473,PER24,111
5473,PER25,102
5473,PER26,88
5473,PER27,87
5473,PER28,69
5473,PER29,63
5473,PER30,49
5473,PER31,35
5473,PER32,37
5473,PER33,40
5473,PER34,36
5473,PER35,32
5473,PER36,27
5473,PER37,26
5473,PER38,17
5473,PER39,15
5473,PER40,11
5473,PER41,6
5473,PER42,4
5473,PER43,4
5473,PER44,3
5473,PER45,2
5473,PER46,1
5473,PER47,1
5473,PER48,1
5474,PER01,NULL
5474,PER02,NULL
5474,PER03,NULL
5474,PER04,NULL
5474,PER05,NULL
5474,PER06,1
5474,PER07,3
5474,PER08,5
5474,PER09,7
5474,PER10,13
5474,PER11,21
5474,PER12,25
5474,PER13,24
5474,PER14,24
5474,PER15,25
5474,PER16,23
5474,PER17,26
5474,PER18,25
5474,PER19,25
5474,PER20,22
5474,PER21,21
5474,PER22,21
5474,PER23,21
5474,PER24,20
5474,PER25,23
5474,PER26,21
5474,PER27,18
5474,PER28,12
5474,PER29,11
5474,PER30,12
5474,PER31,12
5474,PER32,13
5474,PER33,12
5474,PER34,8
5474,PER35,6
5474,PER36,6
5474,PER37,4
5474,PER38,2
5474,PER39,2
5474,PER40,2
5474,PER41,2
5474,PER42,2
5474,PER43,1
5474,PER44,1
5474,PER45,1
5474,PER46,NULL
5474,PER47,NULL
5474,PER48,NULL
5475,PER01,NULL
5475,PER02,NULL
5475,PER03,NULL
5475,PER04,NULL
5475,PER05,NULL
5475,PER06,NULL
5475,PER07,3
5475,PER08,6
5475,PER09,15
5475,PER10,27
5475,PER11,33
5475,PER12,36
5475,PER13,39
5475,PER14,36
5475,PER15,36
5475,PER16,37
5475,PER17,38
5475,PER18,36
5475,PER19,38
5475,PER20,36
5475,PER21,40
5475,PER22,41
5475,PER23,37
5475,PER24,35
5475,PER25,29
5475,PER26,29
5475,PER27,25
5475,PER28,26
5475,PER29,28
5475,PER30,28
5475,PER31,27
5475,PER32,24
5475,PER33,23
5475,PER34,17
5475,PER35,10
5475,PER36,9
5475,PER37,7
5475,PER38,6
5475,PER39,2
5475,PER40,4
5475,PER41,3
5475,PER42,3
5475,PER43,1
5475,PER44,1
5475,PER45,1
5475,PER46,1
5475,PER47,2
5475,PER48,1
5476,PER01,NULL
5476,PER02,NULL
5476,PER03,NULL
5476,PER04,NULL
5476,PER05,NULL
5476,PER06,NULL
5476,PER07,4
5476,PER08,12
5476,PER09,19
5476,PER10,36
5476,PER11,41
5476,PER12,40
5476,PER13,39
5476,PER14,39
5476,PER15,40
5476,PER16,39
5476,PER17,42
5476,PER18,47
5476,PER19,51
5476,PER20,51
5476,PER21,49
5476,PER22,51
5476,PER23,48
5476,PER24,44
5476,PER25,35
5476,PER26,37
5476,PER27,30
5476,PER28,27
5476,PER29,20
5476,PER30,20
5476,PER31,22
5476,PER32,16
5476,PER33,13
5476,PER34,10
5476,PER35,4
5476,PER36,3
5476,PER37,4
5476,PER38,2
5476,PER39,1
5476,PER40,1
5476,PER41,NULL
5476,PER42,NULL
5476,PER43,NULL
5476,PER44,NULL
5476,PER45,NULL
5476,PER46,NULL
5476,PER47,NULL
5476,PER48,NULL
5477,PER01,NULL
5477,PER02,4
5477,PER03,4
5477,PER04,7
5477,PER05,11
5477,PER06,14
5477,PER07,18
5477,PER08,25
5477,PER09,53
5477,PER10,74
5477,PER11,79
5477,PER12,87
5477,PER13,102
5477,PER14,116
5477,PER15,131
5477,PER16,135
5477,PER17,152
5477,PER18,154
5477,PER19,161
5477,PER20,153
5477,PER21,153
5477,PER22,141
5477,PER23,129
5477,PER24,124
5477,PER25,117
5477,PER26,111
5477,PER27,100
5477,PER28,77
5477,PER29,80
5477,PER30,77
5477,PER31,75
5477,PER32,79
5477,PER33,84
5477,PER34,53
5477,PER35,38
5477,PER36,33
5477,PER37,17
5477,PER38,7
5477,PER39,5
5477,PER40,2
5477,PER41,1
5477,PER42,1
5477,PER43,1
5477,PER44,2
5477,PER45,1
5477,PER46,1
5477,PER47,NULL
5477,PER48,NULL
5478,PER01,NULL
5478,PER02,NULL
5478,PER03,NULL
5478,PER04,4
5478,PER05,1
5478,PER06,1
5478,PER07,6
5478,PER08,8
5478,PER09,13
5478,PER10,20
5478,PER11,22
5478,PER12,28
5478,PER13,31
5478,PER14,34
5478,PER15,36
5478,PER16,36
5478,PER17,38
5478,PER18,34
5478,PER19,27
5478,PER20,27
5478,PER21,31
5478,PER22,29
5478,PER23,25
5478,PER24,27
5478,PER25,27
5478,PER26,26
5478,PER27,26
5478,PER28,35
5478,PER29,40
5478,PER30,35
5478,PER31,35
5478,PER32,40
5478,PER33,26
5478,PER34,21
5478,PER35,20
5478,PER36,11
5478,PER37,6
5478,PER38,5
5478,PER39,1
5478,PER40,1
5478,PER41,1
5478,PER42,NULL
5478,PER43,NULL
5478,PER44,NULL
5478,PER45,NULL
5478,PER46,NULL
5478,PER47,NULL
5478,PER48,NULL
5479,PER01,1
5479,PER02,2
5479,PER03,3
5479,PER04,3
5479,PER05,12
5479,PER06,18
5479,PER07,46
5479,PER08,122
5479,PER09,311
5479,PER10,541
5479,PER11,635
5479,PER12,657
5479,PER13,658
5479,PER14,672
5479,PER15,682
5479,PER16,692
5479,PER17,712
5479,PER18,724
5479,PER19,723
5479,PER20,721
5479,PER21,733
5479,PER22,726
5479,PER23,717
5479,PER24,706
5479,PER25,604
5479,PER26,541
5479,PER27,485
5479,PER28,385
5479,PER29,331
5479,PER30,274
5479,PER31,255
5479,PER32,205
5479,PER33,192
5479,PER34,163
5479,PER35,146
5479,PER36,116
5479,PER37,98
5479,PER38,76
5479,PER39,61
5479,PER40,57
5479,PER41,34
5479,PER42,28
5479,PER43,28
5479,PER44,20
5479,PER45,16
5479,PER46,12
5479,PER47,7
5479,PER48,1
5480,PER01,1
5480,PER02,2
5480,PER03,6
5480,PER04,13
5480,PER05,34
5480,PER06,39
5480,PER07,63
5480,PER08,133
5480,PER09,244
5480,PER10,373
5480,PER11,455
5480,PER12,468
5480,PER13,513
5480,PER14,556
5480,PER15,574
5480,PER16,580
5480,PER17,592
5480,PER18,625
5480,PER19,629
5480,PER20,620
5480,PER21,603
5480,PER22,582
5480,PER23,572
5480,PER24,576
5480,PER25,537
5480,PER26,502
5480,PER27,456
5480,PER28,437
5480,PER29,401
5480,PER30,407
5480,PER31,423
5480,PER32,422
5480,PER33,381
5480,PER34,336
5480,PER35,282
5480,PER36,193
5480,PER37,141
5480,PER38,115
5480,PER39,76
5480,PER40,55
5480,PER41,36
5480,PER42,28
5480,PER43,23
5480,PER44,15
5480,PER45,6
5480,PER46,5
5480,PER47,5
5480,PER48,3
5481,PER01,NULL
5481,PER02,NULL
5481,PER03,3
5481,PER04,6
5481,PER05,20
5481,PER06,35
5481,PER07,60
5481,PER08,118
5481,PER09,208
5481,PER10,313
5481,PER11,380
5481,PER12,421
5481,PER13,438
5481,PER14,455
5481,PER15,474
5481,PER16,500
5481,PER17,523
5481,PER18,566
5481,PER19,597
5481,PER20,579
5481,PER21,573
5481,PER22,546
5481,PER23,535
5481,PER24,536
5481,PER25,518
5481,PER26,482
5481,PER27,463
5481,PER28,421
5481,PER29,365
5481,PER30,319
5481,PER31,305
5481,PER32,287
5481,PER33,247
5481,PER34,192
5481,PER35,155
5481,PER36,132
5481,PER37,91
5481,PER38,79
5481,PER39,48
5481,PER40,33
5481,PER41,28
5481,PER42,14
5481,PER43,8
5481,PER44,8
5481,PER45,8
5481,PER46,4
5481,PER47,2
5481,PER48,2
5482,PER01,9
5482,PER02,21
5482,PER03,24
5482,PER04,41
5482,PER05,72
5482,PER06,126
5482,PER07,249
5482,PER08,403
5482,PER09,688
5482,PER10,966
5482,PER11,1154
5482,PER12,1331
5482,PER13,1492
5482,PER14,1618
5482,PER15,1781
5482,PER16,1913
5482,PER17,2001
5482,PER18,2090
5482,PER19,2112
5482,PER20,2128
5482,PER21,2052
5482,PER22,1975
5482,PER23,1983
5482,PER24,1946
5482,PER25,1918
5482,PER26,1869
5482,PER27,1775
5482,PER28,1655
5482,PER29,1477
5482,PER30,1391
5482,PER31,1220
5482,PER32,1054
5482,PER33,887
5482,PER34,725
5482,PER35,572
5482,PER36,468
5482,PER37,341
5482,PER38,255
5482,PER39,162
5482,PER40,107
5482,PER41,89
5482,PER42,70
5482,PER43,54
5482,PER44,34
5482,PER45,22
5482,PER46,20
5482,PER47,16
5482,PER48,8
5483,PER01,NULL
5483,PER02,NULL
5483,PER03,NULL
5483,PER04,NULL
5483,PER05,2
5483,PER06,4
5483,PER07,10
5483,PER08,22
5483,PER09,36
5483,PER10,58
5483,PER11,79
5483,PER12,90
5483,PER13,110
5483,PER14,114
5483,PER15,111
5483,PER16,121
5483,PER17,131
5483,PER18,134
5483,PER19,141
5483,PER20,162
5483,PER21,154
5483,PER22,154
5483,PER23,144
5483,PER24,141
5483,PER25,138
5483,PER26,128
5483,PER27,108
5483,PER28,105
5483,PER29,104
5483,PER30,102
5483,PER31,94
5483,PER32,115
5483,PER33,102
5483,PER34,92
5483,PER35,82
5483,PER36,70
5483,PER37,60
5483,PER38,40
5483,PER39,26
5483,PER40,12
5483,PER41,4
5483,PER42,3
5483,PER43,1
5483,PER44,1
5483,PER45,2
5483,PER46,NULL
5483,PER47,NULL
5483,PER48,NULL
5484,PER01,3
5484,PER02,4
5484,PER03,8
5484,PER04,23
5484,PER05,39
5484,PER06,69
5484,PER07,115
5484,PER08,176
5484,PER09,251
5484,PER10,326
5484,PER11,386
5484,PER12,425
5484,PER13,454
5484,PER14,479
5484,PER15,482
5484,PER16,494
5484,PER17,506
5484,PER18,516
5484,PER19,510
5484,PER20,516
5484,PER21,513
5484,PER22,514
5484,PER23,503
5484,PER24,503
5484,PER25,481
5484,PER26,464
5484,PER27,439
5484,PER28,399
5484,PER29,357
5484,PER30,306
5484,PER31,246
5484,PER32,186
5484,PER33,149
5484,PER34,122
5484,PER35,101
5484,PER36,79
5484,PER37,61
5484,PER38,42
5484,PER39,37
5484,PER40,26
5484,PER41,20
5484,PER42,14
5484,PER43,6
5484,PER44,3
5484,PER45,2
5484,PER46,1
5484,PER47,1
5484,PER48,1
5485,PER01,NULL
5485,PER02,NULL
5485,PER03,3
5485,PER04,5
5485,PER05,6
5485,PER06,13
5485,PER07,27
5485,PER08,44
5485,PER09,59
5485,PER10,85
5485,PER11,118
5485,PER12,140
5485,PER13,137
5485,PER14,159
5485,PER15,169
5485,PER16,179
5485,PER17,179
5485,PER18,197
5485,PER19,213
5485,PER20,207
5485,PER21,203
5485,PER22,187
5485,PER23,181
5485,PER24,170
5485,PER25,164
5485,PER26,150
5485,PER27,145
5485,PER28,121
5485,PER29,131
5485,PER30,113
5485,PER31,95
5485,PER32,112
5485,PER33,117
5485,PER34,100
5485,PER35,94
5485,PER36,72
5485,PER37,52
5485,PER38,38
5485,PER39,22
5485,PER40,19
5485,PER41,17
5485,PER42,15
5485,PER43,2
5485,PER44,2
5485,PER45,1
5485,PER46,1
5485,PER47,2
5485,PER48,NULL
5486,PER01,NULL
5486,PER02,NULL
5486,PER03,NULL
5486,PER04,1
5486,PER05,3
5486,PER06,8
5486,PER07,17
5486,PER08,39
5486,PER09,73
5486,PER10,107
5486,PER11,135
5486,PER12,150
5486,PER13,156
5486,PER14,161
