FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
NGwinnett,SWDeKalb,257,29,1,86,113,1,343,142,2,287,200,487
NGwinnett,SEDeKalb,286,45,0,127,222,0,413,267,0,331,349,680
NGwinnett,SDeKalb,235,46,0,83,108,1,318,154,1,281,192,473
NGwinnett,WDouglas,12,3,0,1,1,0,13,4,0,15,2,17
NGwinnett,EDouglas,30,5,0,9,25,0,39,30,0,35,34,69
NGwinnett,WFayette,4,2,0,7,13,0,11,15,0,6,20,26
NGwinnett,EFayette,8,2,0,6,36,0,14,38,0,10,42,52
NGwinnett,NGwinnett,87575,15686,8,155369,358095,4,242944,373781,12,103269,513468,616737
NGwinnett,CentGwinnett,30428,5510,36,30362,74089,70,60790,79599,106,35974,104521,140495
NGwinnett,EGwinnett,8901,1617,0,8785,22950,5,17686,24567,5,10518,31740,42258
NGwinnett,Norcross,7650,1211,4,2019,5019,4,9669,6230,8,8865,7042,15907
NGwinnett,Lilburn,1539,240,1,668,1575,2,2207,1815,3,1780,2245,4025
NGwinnett,Snellville,2807,465,0,1396,3664,0,4203,4129,0,3272,5060,8332
NGwinnett,NHenry,52,9,0,24,74,0,76,83,0,61,98,159
NGwinnett,EHenry,42,7,0,15,34,0,57,41,0,49,49,98
NGwinnett,SHenry,24,3,0,13,38,0,37,41,0,27,51,78
NGwinnett,SRockdale,108,10,0,35,48,0,143,58,0,118,83,201
NGwinnett,NRockdale,328,54,0,71,151,0,399,205,0,382,222,604
NGwinnett,NBarrow,4309,720,2,3162,8937,0,7471,9657,2,5031,12099,17130
NGwinnett,SBarrow,2149,382,0,927,2362,0,3076,2744,0,2531,3289,5820
NGwinnett,NWBartow,2,0,0,0,36,0,2,36,0,2,36,38
NGwinnett,NEBartow,2,0,0,3,14,0,5,14,0,2,17,19
NGwinnett,SWBartow,0,1,0,1,0,0,1,1,0,1,1,2
NGwinnett,Cartersville,8,0,0,8,3,0,16,3,0,8,11,19
NGwinnett,NECarroll,0,0,0,0,1,0,0,1,0,0,1,1
NGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,CentralCarroll,0,0,0,2,0,0,2,0,0,0,2,2
NGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,NCoweta,2,1,0,0,10,0,2,11,0,3,10,13
NGwinnett,SCoweta,1,0,0,0,0,0,1,0,0,1,0,1
NGwinnett,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,NForsyth,1105,186,0,354,993,0,1459,1179,0,1291,1347,2638
NGwinnett,Cumming,4833,861,0,3366,9285,0,8199,10146,0,5694,12651,18345
NGwinnett,SForsyth,4366,738,0,3189,9117,0,7555,9855,0,5104,12306,17410
NGwinnett,NHall,670,109,0,159,428,0,829,537,0,779,587,1366
NGwinnett,Gainesville,4422,843,0,920,2948,0,5342,3791,0,5265,3868,9133
NGwinnett,SHall,10478,1822,2,9672,25589,0,20150,27411,2,12302,35261,47563
NGwinnett,WNewton,339,58,0,60,151,0,399,209,0,397,211,608
NGwinnett,ENewton,54,12,0,16,36,0,70,48,0,66,52,118
NGwinnett,NPaulding,1,1,0,0,12,0,1,13,0,2,12,14
NGwinnett,WPaulding,2,0,0,1,0,0,3,0,0,2,1,3
NGwinnett,EPaulding,17,1,0,8,18,0,25,19,0,18,26,44
NGwinnett,NSpalding,0,2,0,0,0,0,0,2,0,2,0,2
NGwinnett,SSpalding,0,0,0,0,1,0,0,1,0,0,1,1
NGwinnett,WWalton,888,182,0,310,742,0,1198,924,0,1070,1052,2122
NGwinnett,EWalton,729,121,0,199,502,0,928,623,0,850,701,1551
CentGwinnett,NFulton,10019,2022,24,8773,20494,45,18792,22516,69,12065,29312,41377
CentGwinnett,Roswell,2311,390,2,1242,3365,1,3553,3755,3,2703,4608,7311
CentGwinnett,SandySprings,3780,626,54,798,1675,31,4578,2301,85,4460,2504,6964
CentGwinnett,Buckhead,2409,417,102,445,866,38,2854,1283,140,2928,1349,4277
CentGwinnett,NWAtlanta,630,129,16,93,213,8,723,342,24,775,314,1089
CentGwinnett,NEAtlanta,2001,391,183,405,1008,112,2406,1399,295,2575,1525,4100
CentGwinnett,SWAtlanta,308,87,11,83,188,22,391,275,33,406,293,699
CentGwinnett,CBDAtlanta,1318,344,523,214,498,85,1532,842,608,2185,797,2982
CentGwinnett,SEAtlanta,342,88,14,103,146,7,445,234,21,444,256,700
CentGwinnett,SFulton,79,17,0,35,91,0,114,108,0,96,126,222
CentGwinnett,Tri-Cities,350,116,12,59,90,1,409,206,13,478,150,628
CentGwinnett,Shannon,84,22,1,36,59,2,120,81,3,107,97,204
CentGwinnett,WCherokee,52,10,0,23,35,0,75,45,0,62,58,120
CentGwinnett,NCherokee,54,4,0,33,52,0,87,56,0,58,85,143
CentGwinnett,ECentCherokee,571,111,0,229,418,0,800,529,0,682,647,1329
CentGwinnett,Woodstock,360,64,1,99,222,0,459,286,1,425,321,746
CentGwinnett,Airport,152,43,44,10,19,0,162,62,44,239,29,268
CentGwinnett,NEClayton,256,53,2,58,71,2,314,124,4,311,131,442
CentGwinnett,Riverdale,68,24,0,21,47,0,89,71,0,92,68,160
CentGwinnett,SClayton,72,24,0,34,55,0,106,79,0,96,89,185
CentGwinnett,NWCobb,345,66,2,156,173,10,501,239,12,413,339,752
CentGwinnett,NECobb,840,135,1,239,364,0,1079,499,1,976,603,1579
CentGwinnett,SWCobb,123,12,0,41,65,0,164,77,0,135,106,241
CentGwinnett,Marietta,398,61,4,148,114,17,546,175,21,463,279,742
CentGwinnett,Cumberland,1545,250,8,229,350,8,1774,600,16,1803,587,2390
CentGwinnett,SCobb,321,55,1,79,130,0,400,185,1,377,209,586
CentGwinnett,Chamblee,6368,1007,75,1996,4626,50,8364,5633,125,7450,6672,14122
CentGwinnett,NWDeKalb,2135,353,11,652,3086,120,2787,3439,131,2499,3858,6357
CentGwinnett,NEDeKalb,5201,890,11,2690,5852,25,7891,6742,36,6102,8567,14669
CentGwinnett,Atlanta-DeKalb,169,28,6,46,146,2,215,174,8,203,194,397
CentGwinnett,Decatur,270,47,13,88,222,16,358,269,29,330,326,656
CentGwinnett,SWDeKalb,587,105,6,193,590,1,780,695,7,698,784,1482
CentGwinnett,SEDeKalb,1025,172,2,565,1449,4,1590,1621,6,1199,2018,3217
CentGwinnett,SDeKalb,580,124,1,187,387,4,767,511,5,705,578,1283
CentGwinnett,WDouglas,38,5,0,14,51,0,52,56,0,43,65,108
CentGwinnett,EDouglas,91,15,0,25,67,0,116,82,0,106,92,198
CentGwinnett,WFayette,14,2,0,6,9,0,20,11,0,16,15,31
CentGwinnett,EFayette,46,8,0,14,59,0,60,67,0,54,73,127
CentGwinnett,NGwinnett,31998,5602,40,30531,74837,68,62529,80439,108,37640,105436,143076
CentGwinnett,CentGwinnett,134643,24892,735,208983,418551,1256,343626,443443,1991,160270,628790,789060
CentGwinnett,EGwinnett,14359,2626,15,14908,38195,38,29267,40821,53,17000,53141,70141
CentGwinnett,Norcross,23912,4126,180,19996,42818,228,43908,46944,408,28218,63042,91260
CentGwinnett,Lilburn,7988,1466,30,9290,23963,39,17278,25429,69,9484,33292,42776
CentGwinnett,Snellville,11636,2249,18,12738,34829,26,24374,37078,44,13903,47593,61496
CentGwinnett,NHenry,208,28,0,63,104,0,271,132,0,236,167,403
CentGwinnett,EHenry,154,24,0,32,81,0,186,105,0,178,113,291
CentGwinnett,SHenry,98,14,0,36,60,0,134,74,0,112,96,208
CentGwinnett,SRockdale,276,41,0,69,266,0,345,307,0,317,335,652
CentGwinnett,NRockdale,829,148,0,255,599,0,1084,747,0,977,854,1831
CentGwinnett,NBarrow,2318,391,0,697,1695,0,3015,2086,0,2709,2392,5101
CentGwinnett,SBarrow,2013,347,0,682,1739,0,2695,2086,0,2360,2421,4781
CentGwinnett,NWBartow,3,0,0,1,0,0,4,0,0,3,1,4
CentGwinnett,NEBartow,5,2,0,6,2,0,11,4,0,7,8,15
CentGwinnett,SWBartow,7,0,0,2,6,0,9,6,0,7,8,15
CentGwinnett,Cartersville,33,7,0,18,51,0,51,58,0,40,69,109
CentGwinnett,NECarroll,5,1,0,5,4,0,10,5,0,6,9,15
CentGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
CentGwinnett,CentralCarroll,1,0,0,1,0,0,2,0,0,1,1,2
CentGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
CentGwinnett,WCoweta,3,0,0,2,1,0,5,1,0,3,3,6
CentGwinnett,NCoweta,17,4,0,17,10,0,34,14,0,21,27,48
CentGwinnett,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
CentGwinnett,SECoweta,1,1,0,1,0,0,2,1,0,2,1,3
CentGwinnett,NForsyth,813,120,0,206,635,0,1019,755,0,933,841,1774
CentGwinnett,Cumming,2671,479,0,989,2786,0,3660,3265,0,3150,3775,6925
CentGwinnett,SForsyth,4156,825,1,2810,7562,0,6966,8387,1,4982,10372,15354
CentGwinnett,NHall,368,65,0,97,305,0,465,370,0,433,402,835
CentGwinnett,Gainesville,1346,295,0,274,711,0,1620,1006,0,1641,985,2626
CentGwinnett,SHall,3349,538,0,1049,2569,0,4398,3107,0,3887,3618,7505
CentGwinnett,WNewton,794,121,0,210,458,0,1004,579,0,915,668,1583
CentGwinnett,ENewton,139,16,0,51,72,0,190,88,0,155,123,278
CentGwinnett,NPaulding,16,1,0,3,19,0,19,20,0,17,22,39
CentGwinnett,WPaulding,8,2,0,4,6,0,12,8,0,10,10,20
CentGwinnett,EPaulding,70,18,0,34,42,0,104,60,0,88,76,164
CentGwinnett,NSpalding,4,2,0,5,4,0,9,6,0,6,9,15
CentGwinnett,SSpalding,2,0,0,0,9,0,2,9,0,2,9,11
CentGwinnett,WWalton,2249,408,0,972,2643,0,3221,3051,0,2657,3615,6272
CentGwinnett,EWalton,1000,163,0,322,802,0,1322,965,0,1163,1124,2287
EGwinnett,NFulton,967,166,0,170,359,0,1137,525,0,1133,529,1662
EGwinnett,Roswell,312,61,0,50,109,0,362,170,0,373,159,532
EGwinnett,SandySprings,767,135,3,122,245,3,889,380,6,905,370,1275
EGwinnett,Buckhead,540,92,4,93,209,0,633,301,4,636,302,938
EGwinnett,NWAtlanta,167,30,0,19,94,1,186,124,1,197,114,311
EGwinnett,NEAtlanta,402,85,9,106,325,23,508,410,32,496,454,950
EGwinnett,SWAtlanta,79,23,0,17,86,5,96,109,5,102,108,210
EGwinnett,CBDAtlanta,338,75,53,70,222,21,408,297,74,466,313,779
EGwinnett,SEAtlanta,84,21,0,33,74,2,117,95,2,105,109,214
EGwinnett,SFulton,16,7,0,1,3,0,17,10,0,23,4,27
EGwinnett,Tri-Cities,89,40,3,12,18,0,101,58,3,132,30,162
EGwinnett,Shannon,15,3,0,4,8,0,19,11,0,18,12,30
EGwinnett,WCherokee,4,1,0,1,6,0,5,7,0,5,7,12
EGwinnett,NCherokee,4,0,0,1,4,0,5,4,0,4,5,9
EGwinnett,ECentCherokee,42,7,0,10,42,0,52,49,0,49,52,101
EGwinnett,Woodstock,30,5,0,13,36,0,43,41,0,35,49,84
EGwinnett,Airport,46,6,1,9,14,0,55,20,1,53,23,76
EGwinnett,NEClayton,92,14,0,13,20,0,105,34,0,106,33,139
EGwinnett,Riverdale,21,3,1,4,16,0,25,19,1,25,20,45
EGwinnett,SClayton,16,5,0,5,5,0,21,10,0,21,10,31
EGwinnett,NWCobb,41,6,0,23,24,0,64,30,0,47,47,94
EGwinnett,NECobb,161,28,0,28,67,0,189,95,0,189,95,284
EGwinnett,SWCobb,12,2,0,3,8,0,15,10,0,14,11,25
EGwinnett,Marietta,100,12,1,28,37,3,128,49,4,113,68,181
EGwinnett,Cumberland,406,75,0,48,176,0,454,251,0,481,224,705
EGwinnett,SCobb,64,3,0,12,50,1,76,53,1,67,63,130
EGwinnett,Chamblee,1242,195,5,214,442,2,1456,637,7,1442,658,2100
EGwinnett,NWDeKalb,539,101,1,143,587,13,682,688,14,641,743,1384
EGwinnett,NEDeKalb,1322,246,0,380,985,2,1702,1231,2,1568,1367,2935
EGwinnett,Atlanta-DeKalb,60,8,0,18,33,1,78,41,1,68,52,120
EGwinnett,Decatur,73,15,1,26,45,2,99,60,3,89,73,162
EGwinnett,SWDeKalb,152,35,0,54,179,0,206,214,0,187,233,420
EGwinnett,SEDeKalb,377,49,0,147,404,0,524,453,0,426,551,977
EGwinnett,SDeKalb,210,37,0,50,118,0,260,155,0,247,168,415
EGwinnett,WDouglas,2,0,0,5,10,0,7,10,0,2,15,17
EGwinnett,EDouglas,18,4,0,5,10,0,23,14,0,22,15,37
EGwinnett,WFayette,7,0,0,3,2,0,10,2,0,7,5,12
EGwinnett,EFayette,13,1,0,4,9,0,17,10,0,14,13,27
EGwinnett,NGwinnett,8615,1620,0,8702,22668,3,17317,24288,3,10235,31373,41608
EGwinnett,CentGwinnett,13362,2510,15,14947,38452,45,28309,40962,60,15887,53444,69331
EGwinnett,EGwinnett,16982,3073,0,36980,88895,5,53962,91968,5,20055,125880,145935
EGwinnett,Norcross,2719,423,2,513,1292,0,3232,1715,2,3144,1805,4949
EGwinnett,Lilburn,1166,228,0,724,2085,2,1890,2313,2,1394,2811,4205
EGwinnett,Snellville,5223,991,0,7884,21969,0,13107,22960,0,6214,29853,36067
EGwinnett,NHenry,58,11,0,16,30,0,74,41,0,69,46,115
EGwinnett,EHenry,30,5,0,14,13,0,44,18,0,35,27,62
EGwinnett,SHenry,50,7,0,15,49,0,65,56,0,57,64,121
EGwinnett,SRockdale,100,28,0,28,90,0,128,118,0,128,118,246
EGwinnett,NRockdale,595,107,0,155,332,0,750,439,0,702,487,1189
EGwinnett,NBarrow,2103,380,0,1644,4802,0,3747,5182,0,2483,6446,8929
EGwinnett,SBarrow,1969,340,0,1824,5152,0,3793,5492,0,2309,6976,9285
EGwinnett,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SWBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,Cartersville,0,0,0,0,3,0,0,3,0,0,3,3
EGwinnett,NECarroll,0,0,0,0,1,0,0,1,0,0,1,1
EGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,CentralCarroll,0,0,0,1,0,0,1,0,0,0,1,1
EGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NCoweta,2,1,0,1,0,0,3,1,0,3,1,4
EGwinnett,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NForsyth,68,11,0,24,71,0,92,82,0,79,95,174
EGwinnett,Cumming,298,57,0,74,175,0,372,232,0,355,249,604
EGwinnett,SForsyth,430,75,0,84,235,0,514,310,0,505,319,824
EGwinnett,NHall,47,11,0,14,80,0,61,91,0,58,94,152
EGwinnett,Gainesville,532,109,0,73,181,0,605,290,0,641,254,895
EGwinnett,SHall,771,151,0,401,635,0,1172,786,0,922,1036,1958
EGwinnett,WNewton,460,82,0,134,389,0,594,471,0,542,523,1065
EGwinnett,ENewton,65,10,0,29,47,0,94,57,0,75,76,151
EGwinnett,NPaulding,1,1,0,2,1,0,3,2,0,2,3,5
EGwinnett,WPaulding,0,0,0,1,0,0,1,0,0,0,1,1
EGwinnett,EPaulding,5,2,0,2,11,0,7,13,0,7,13,20
EGwinnett,NSpalding,4,0,0,0,0,0,4,0,0,4,0,4
EGwinnett,SSpalding,4,0,0,0,0,0,4,0,0,4,0,4
EGwinnett,WWalton,1859,327,0,2073,6167,0,3932,6494,0,2186,8240,10426
EGwinnett,EWalton,1165,212,0,559,1503,0,1724,1715,0,1377,2062,3439
Norcross,NFulton,7599,1453,27,4578,11926,36,12177,13379,63,9079,16540,25619
Norcross,Roswell,5066,953,15,4494,10366,11,9560,11319,26,6034,14871,20905
Norcross,SandySprings,6062,1057,114,4287,7936,110,10349,8993,224,7233,12333,19566
Norcross,Buckhead,3481,658,296,1022,2181,110,4503,2839,406,4435,3313,7748
Norcross,NWAtlanta,736,191,55,144,339,16,880,530,71,982,499,1481
Norcross,NEAtlanta,2538,519,414,761,2001,270,3299,2520,684,3471,3032,6503
Norcross,SWAtlanta,495,110,52,112,256,38,607,366,90,657,406,1063
Norcross,CBDAtlanta,1432,352,899,284,783,254,1716,1135,1153,2683,1321,4004
Norcross,SEAtlanta,440,111,45,102,267,19,542,378,64,596,388,984
Norcross,SFulton,165,37,0,28,71,0,193,108,0,202,99,301
Norcross,Tri-Cities,410,117,33,47,134,10,457,251,43,560,191,751
Norcross,Shannon,210,54,9,36,62,0,246,116,9,273,98,371
Norcross,WCherokee,86,8,0,24,36,0,110,44,0,94,60,154
Norcross,NCherokee,49,7,0,11,39,0,60,46,0,56,50,106
Norcross,ECentCherokee,769,114,0,162,349,0,931,463,0,883,511,1394
Norcross,Woodstock,793,153,0,129,319,0,922,472,0,946,448,1394
Norcross,Airport,167,38,78,13,20,1,180,58,79,283,34,317
Norcross,NEClayton,410,69,4,73,258,1,483,327,5,483,332,815
Norcross,Riverdale,145,44,2,36,52,0,181,96,2,191,88,279
Norcross,SClayton,175,35,1,30,62,0,205,97,1,211,92,303
Norcross,NWCobb,827,146,3,212,277,22,1039,423,25,976,511,1487
Norcross,NECobb,1548,271,1,469,1015,0,2017,1286,1,1820,1484,3304
Norcross,SWCobb,285,36,0,53,97,0,338,133,0,321,150,471
Norcross,Marietta,578,94,4,190,294,28,768,388,32,676,512,1188
Norcross,Cumberland,2142,355,35,460,851,11,2602,1206,46,2532,1322,3854
Norcross,SCobb,525,86,6,116,200,0,641,286,6,617,316,933
Norcross,Chamblee,12520,2387,213,13684,27452,239,26204,29839,452,15120,41375,56495
Norcross,NWDeKalb,2696,524,50,1473,5959,302,4169,6483,352,3270,7734,11004
Norcross,NEDeKalb,8965,1651,79,11108,23289,137,20073,24940,216,10695,34534,45229
Norcross,Atlanta-DeKalb,250,41,27,82,177,4,332,218,31,318,263,581
Norcross,Decatur,405,45,14,191,453,42,596,498,56,464,686,1150
Norcross,SWDeKalb,966,206,26,406,953,20,1372,1159,46,1198,1379,2577
Norcross,SEDeKalb,1345,269,9,553,1506,4,1898,1775,13,1623,2063,3686
Norcross,SDeKalb,961,177,8,221,606,6,1182,783,14,1146,833,1979
Norcross,WDouglas,119,11,0,19,27,0,138,38,0,130,46,176
Norcross,EDouglas,196,27,2,37,82,0,233,109,2,225,119,344
Norcross,WFayette,46,15,1,15,37,0,61,52,1,62,52,114
Norcross,EFayette,64,18,0,21,49,0,85,67,0,82,70,152
Norcross,NGwinnett,7838,1162,4,2000,5112,4,9838,6274,8,9004,7116,16120
Norcross,CentGwinnett,25435,4355,191,20315,43667,253,45750,48022,444,29981,64235,94216
Norcross,EGwinnett,2678,428,2,542,1286,0,3220,1714,2,3108,1828,4936
Norcross,Norcross,71071,13282,650,106176,188068,853,177247,201350,1503,85003,295097,380100
Norcross,Lilburn,9646,1730,56,10974,28148,104,20620,29878,160,11432,39226,50658
Norcross,Snellville,3654,749,7,1261,4068,5,4915,4817,12,4410,5334,9744
Norcross,NHenry,399,63,1,66,133,0,465,196,1,463,199,662
Norcross,EHenry,221,34,0,40,119,0,261,153,0,255,159,414
Norcross,SHenry,220,36,0,42,50,0,262,86,0,256,92,348
Norcross,SRockdale,308,43,0,63,110,0,371,153,0,351,173,524
Norcross,NRockdale,416,72,0,96,160,0,512,232,0,488,256,744
Norcross,NBarrow,697,106,0,99,198,0,796,304,0,803,297,1100
Norcross,SBarrow,612,83,0,79,197,0,691,280,0,695,276,971
Norcross,NWBartow,14,1,0,3,10,0,17,11,0,15,13,28
Norcross,NEBartow,12,3,0,3,12,0,15,15,0,15,15,30
Norcross,SWBartow,30,5,0,6,7,0,36,12,0,35,13,48
Norcross,Cartersville,88,15,0,27,23,0,115,38,0,103,50,153
Norcross,NECarroll,23,4,0,9,2,0,32,6,0,27,11,38
Norcross,WCarroll,0,0,0,0,1,0,0,1,0,0,1,1
Norcross,CentralCarroll,12,0,0,2,10,0,14,10,0,12,12,24
Norcross,SECarroll,1,0,0,2,2,0,3,2,0,1,4,5
Norcross,WCoweta,9,6,0,4,4,0,13,10,0,15,8,23
Norcross,NCoweta,66,15,0,22,46,0,88,61,0,81,68,149
Norcross,SCoweta,5,0,0,2,5,0,7,5,0,5,7,12
Norcross,SECoweta,11,2,0,2,1,0,13,3,0,13,3,16
Norcross,NForsyth,637,99,0,89,239,0,726,338,0,736,328,1064
Norcross,Cumming,1813,287,0,366,899,2,2179,1186,2,2100,1267,3367
Norcross,SForsyth,2294,456,3,957,2381,3,3251,2837,6,2753,3341,6094
Norcross,NHall,187,24,0,37,107,0,224,131,0,211,144,355
Norcross,Gainesville,513,84,0,79,224,0,592,308,0,597,303,900
Norcross,SHall,1353,197,0,202,446,0,1555,643,0,1550,648,2198
Norcross,WNewton,488,83,0,78,164,0,566,247,0,571,242,813
Norcross,ENewton,54,5,0,15,30,0,69,35,0,59,45,104
Norcross,NPaulding,83,15,0,20,54,0,103,69,0,98,74,172
Norcross,WPaulding,25,1,0,4,19,0,29,20,0,26,23,49
Norcross,EPaulding,242,38,0,36,104,0,278,142,0,280,140,420
Norcross,NSpalding,21,1,0,6,25,0,27,26,0,22,31,53
Norcross,SSpalding,10,0,0,2,7,0,12,7,0,10,9,19
Norcross,WWalton,648,106,0,117,283,0,765,389,0,754,400,1154
Norcross,EWalton,284,42,0,56,92,0,340,134,0,326,148,474
Lilburn,NFulton,993,182,1,400,1061,2,1393,1243,3,1176,1463,2639
Lilburn,Roswell,522,90,3,259,628,1,781,718,4,615,888,1503
Lilburn,SandySprings,1483,241,33,392,875,11,1875,1116,44,1757,1278,3035
Lilburn,Buckhead,1022,168,39,260,526,12,1282,694,51,1229,798,2027
Lilburn,NWAtlanta,290,57,7,65,203,1,355,260,8,354,269,623
Lilburn,NEAtlanta,980,189,83,393,848,54,1373,1037,137,1252,1295,2547
Lilburn,SWAtlanta,155,20,11,77,100,15,232,120,26,186,192,378
Lilburn,CBDAtlanta,821,152,322,191,297,100,1012,449,422,1295,588,1883
Lilburn,SEAtlanta,232,54,4,73,94,6,305,148,10,290,173,463
Lilburn,SFulton,54,6,1,11,44,0,65,50,1,61,55,116
Lilburn,Tri-Cities,233,33,4,25,41,0,258,74,4,270,66,336
Lilburn,Shannon,70,7,0,14,41,0,84,48,0,77,55,132
Lilburn,WCherokee,5,0,0,4,3,0,9,3,0,5,7,12
Lilburn,NCherokee,2,2,0,2,5,0,4,7,0,4,7,11
Lilburn,ECentCherokee,59,6,0,16,39,0,75,45,0,65,55,120
Lilburn,Woodstock,85,15,0,22,53,0,107,68,0,100,75,175
Lilburn,Airport,136,23,32,5,12,0,141,35,32,191,17,208
Lilburn,NEClayton,239,42,0,38,84,1,277,126,1,281,123,404
Lilburn,Riverdale,57,7,1,15,16,0,72,23,1,65,31,96
Lilburn,SClayton,72,8,0,16,36,0,88,44,0,80,52,132
Lilburn,NWCobb,123,20,0,80,39,7,203,59,7,143,126,269
Lilburn,NECobb,270,41,0,75,120,0,345,161,0,311,195,506
Lilburn,SWCobb,22,7,0,15,12,0,37,19,0,29,27,56
Lilburn,Marietta,153,29,2,67,90,8,220,119,10,184,165,349
Lilburn,Cumberland,603,102,3,96,165,3,699,267,6,708,264,972
Lilburn,SCobb,134,23,0,45,60,0,179,83,0,157,105,262
Lilburn,Chamblee,2484,401,25,1152,3039,17,3636,3440,42,2910,4208,7118
Lilburn,NWDeKalb,1781,270,26,1121,4308,108,2902,4578,134,2077,5537,7614
Lilburn,NEDeKalb,7526,1284,91,9339,21911,77,16865,23195,168,8901,31327,40228
Lilburn,Atlanta-DeKalb,128,26,0,93,248,2,221,274,2,154,343,497
Lilburn,Decatur,245,36,7,186,460,11,431,496,18,288,657,945
Lilburn,SWDeKalb,761,108,13,522,1335,12,1283,1443,25,882,1869,2751
Lilburn,SEDeKalb,1691,348,5,2501,7364,9,4192,7712,14,2044,9874,11918
Lilburn,SDeKalb,661,145,3,427,1199,0,1088,1344,3,809,1626,2435
Lilburn,WDouglas,18,3,0,12,22,0,30,25,0,21,34,55
Lilburn,EDouglas,50,15,0,13,6,0,63,21,0,65,19,84
Lilburn,WFayette,19,2,0,7,27,0,26,29,0,21,34,55
Lilburn,EFayette,45,3,0,14,39,0,59,42,0,48,53,101
Lilburn,NGwinnett,1567,297,1,655,1610,2,2222,1907,3,1865,2267,4132
Lilburn,CentGwinnett,8174,1453,30,9293,24291,48,17467,25744,78,9657,33632,43289
Lilburn,EGwinnett,1212,201,0,700,2197,2,1912,2398,2,1413,2899,4312
Lilburn,Norcross,9397,1631,54,10886,28594,95,20283,30225,149,11082,39575,50657
Lilburn,Lilburn,17518,3118,29,40169,86809,90,57687,89927,119,20665,127068,147733
Lilburn,Snellville,5421,954,4,7829,21305,4,13250,22259,8,6379,29138,35517
Lilburn,NHenry,204,24,0,72,197,0,276,221,0,228,269,497
Lilburn,EHenry,137,23,0,29,73,0,166,96,0,160,102,262
Lilburn,SHenry,99,14,0,35,42,0,134,56,0,113,77,190
Lilburn,SRockdale,246,50,0,124,424,0,370,474,0,296,548,844
Lilburn,NRockdale,645,134,0,329,822,0,974,956,0,779,1151,1930
Lilburn,NBarrow,182,28,0,57,150,0,239,178,0,210,207,417
Lilburn,SBarrow,188,37,0,45,129,0,233,166,0,225,174,399
Lilburn,NWBartow,0,0,0,2,9,0,2,9,0,0,11,11
Lilburn,NEBartow,1,0,0,0,0,0,1,0,0,1,0,1
Lilburn,SWBartow,1,0,0,0,1,0,1,1,0,1,1,2
Lilburn,Cartersville,16,4,0,5,12,0,21,16,0,20,17,37
Lilburn,NECarroll,7,0,0,3,19,0,10,19,0,7,22,29
Lilburn,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
Lilburn,CentralCarroll,0,0,0,2,0,0,2,0,0,0,2,2
Lilburn,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
Lilburn,WCoweta,1,0,0,0,0,0,1,0,0,1,0,1
Lilburn,NCoweta,21,5,0,9,6,0,30,11,0,26,15,41
Lilburn,SCoweta,2,0,0,1,2,0,3,2,0,2,3,5
Lilburn,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
Lilburn,NForsyth,68,5,0,16,69,0,84,74,0,73,85,158
Lilburn,Cumming,151,24,0,59,175,0,210,199,0,175,234,409
Lilburn,SForsyth,263,52,0,117,285,0,380,337,0,315,402,717
Lilburn,NHall,18,8,0,13,29,0,31,37,0,26,42,68
Lilburn,Gainesville,116,20,0,33,79,0,149,99,0,136,112,248
Lilburn,SHall,233,38,0,78,159,0,311,197,0,271,237,508
Lilburn,WNewton,426,60,0,101,272,0,527,332,0,486,373,859
Lilburn,ENewton,50,5,0,18,50,0,68,55,0,55,68,123
Lilburn,NPaulding,11,1,0,0,6,0,11,7,0,12,6,18
Lilburn,WPaulding,4,0,0,1,0,0,5,0,0,4,1,5
Lilburn,EPaulding,25,3,0,11,18,0,36,21,0,28,29,57
Lilburn,NSpalding,15,0,0,4,7,0,19,7,0,15,11,26
Lilburn,SSpalding,6,0,0,2,0,0,8,0,0,6,2,8
Lilburn,WWalton,598,110,0,270,841,0,868,951,0,708,1111,1819
Lilburn,EWalton,211,55,0,61,119,0,272,174,0,266,180,446
Snellville,NFulton,954,151,0,247,452,3,1201,603,3,1105,702,1807
