FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
EFayette,NPaulding,4,1,0,2,9,0,6,10,0,5,11,16
EFayette,WPaulding,3,2,0,4,10,0,7,12,0,5,14,19
EFayette,EPaulding,50,11,0,13,17,0,63,28,0,61,30,91
EFayette,NSpalding,879,148,0,484,888,0,1363,1036,0,1027,1372,2399
EFayette,SSpalding,670,137,0,336,692,0,1006,829,0,807,1028,1835
EFayette,WWalton,11,3,0,3,4,0,14,7,0,14,7,21
EFayette,EWalton,3,0,0,1,6,0,4,6,0,3,7,10
NGwinnett,NFulton,5035,945,1,2281,6138,10,7316,7083,11,5981,8429,14410
NGwinnett,Roswell,1055,192,0,274,601,2,1329,793,2,1247,877,2124
NGwinnett,SandySprings,1682,263,25,283,543,20,1965,806,45,1970,846,2816
NGwinnett,Buckhead,1128,167,32,153,448,11,1281,615,43,1327,612,1939
NGwinnett,NWAtlanta,287,57,0,39,116,4,326,173,4,344,159,503
NGwinnett,NEAtlanta,853,150,44,209,592,28,1062,742,72,1047,829,1876
NGwinnett,SWAtlanta,106,24,1,56,90,6,162,114,7,131,152,283
NGwinnett,CBDAtlanta,609,134,126,120,383,32,729,517,158,869,535,1404
NGwinnett,SEAtlanta,119,41,5,58,114,1,177,155,6,165,173,338
NGwinnett,SFulton,31,4,0,6,9,0,37,13,0,35,15,50
NGwinnett,Tri-Cities,163,58,4,30,57,3,193,115,7,225,90,315
NGwinnett,Shannon,26,5,0,9,37,1,35,42,1,31,47,78
NGwinnett,WCherokee,18,6,0,17,19,0,35,25,0,24,36,60
NGwinnett,NCherokee,49,9,0,13,33,0,62,42,0,58,46,104
NGwinnett,ECentCherokee,399,75,0,100,177,0,499,252,0,474,277,751
NGwinnett,Woodstock,151,23,0,35,70,0,186,93,0,174,105,279
NGwinnett,Airport,47,13,16,10,32,0,57,45,16,76,42,118
NGwinnett,NEClayton,80,15,1,29,33,0,109,48,1,96,62,158
NGwinnett,Riverdale,9,4,1,5,41,0,14,45,1,14,46,60
NGwinnett,SClayton,19,4,0,7,8,0,26,12,0,23,15,38
NGwinnett,NWCobb,121,17,0,74,90,3,195,107,3,138,167,305
NGwinnett,NECobb,402,55,0,89,292,0,491,347,0,457,381,838
NGwinnett,SWCobb,24,6,0,15,27,0,39,33,0,30,42,72
NGwinnett,Marietta,205,22,0,79,43,7,284,65,7,227,129,356
NGwinnett,Cumberland,692,119,0,108,233,1,800,352,1,811,342,1153
NGwinnett,SCobb,117,18,0,34,82,0,151,100,0,135,116,251
NGwinnett,Chamblee,2605,391,12,473,1094,16,3078,1485,28,3008,1583,4591
NGwinnett,NWDeKalb,1083,181,2,251,666,11,1334,847,13,1266,928,2194
NGwinnett,NEDeKalb,1981,312,3,454,1126,10,2435,1438,13,2296,1590,3886
NGwinnett,Atlanta-DeKalb,52,6,2,14,57,1,66,63,3,60,72,132
NGwinnett,Decatur,115,18,4,57,74,3,172,92,7,137,134,271
NGwinnett,SWDeKalb,194,40,1,61,133,1,255,173,2,235,195,430
NGwinnett,SEDeKalb,278,56,0,87,218,0,365,274,0,334,305,639
NGwinnett,SDeKalb,204,38,0,64,106,3,268,144,3,242,173,415
NGwinnett,WDouglas,5,2,0,2,11,0,7,13,0,7,13,20
NGwinnett,EDouglas,14,5,0,15,23,0,29,28,0,19,38,57
NGwinnett,WFayette,1,2,0,4,1,0,5,3,0,3,5,8
NGwinnett,EFayette,7,2,0,0,2,0,7,4,0,9,2,11
NGwinnett,NGwinnett,71374,13376,4,120679,278908,9,192053,292284,13,84754,399596,484350
NGwinnett,CentGwinnett,27089,4773,43,25258,62027,57,52347,66800,100,31905,87342,119247
NGwinnett,EGwinnett,7649,1394,3,7077,19112,6,14726,20506,9,9046,26195,35241
NGwinnett,Norcross,6678,1044,8,1600,3954,5,8278,4998,13,7730,5559,13289
NGwinnett,Lilburn,1329,205,0,553,1344,1,1882,1549,1,1534,1898,3432
NGwinnett,Snellville,2477,455,2,1230,3007,0,3707,3462,2,2934,4237,7171
NGwinnett,NHenry,46,12,0,14,53,0,60,65,0,58,67,125
NGwinnett,EHenry,38,6,0,11,4,0,49,10,0,44,15,59
NGwinnett,SHenry,25,2,0,10,33,0,35,35,0,27,43,70
NGwinnett,SRockdale,96,15,0,32,45,0,128,60,0,111,77,188
NGwinnett,NRockdale,278,53,0,64,142,0,342,195,0,331,206,537
NGwinnett,NBarrow,3360,602,0,2288,6267,0,5648,6869,0,3962,8555,12517
NGwinnett,SBarrow,1762,313,0,691,1930,0,2453,2243,0,2075,2621,4696
NGwinnett,NWBartow,1,0,0,1,2,0,2,2,0,1,3,4
NGwinnett,NEBartow,1,0,0,3,2,0,4,2,0,1,5,6
NGwinnett,SWBartow,3,0,0,1,0,0,4,0,0,3,1,4
NGwinnett,Cartersville,5,0,0,5,7,0,10,7,0,5,12,17
NGwinnett,NECarroll,1,0,0,0,0,0,1,0,0,1,0,1
NGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,CentralCarroll,0,0,0,1,0,0,1,0,0,0,1,1
NGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,NCoweta,6,1,0,2,4,0,8,5,0,7,6,13
NGwinnett,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,SECoweta,0,0,0,0,4,0,0,4,0,0,4,4
NGwinnett,NForsyth,793,153,0,268,803,0,1061,956,0,946,1071,2017
NGwinnett,Cumming,4338,728,0,2665,7088,0,7003,7816,0,5066,9753,14819
NGwinnett,SForsyth,3771,677,0,2497,7092,0,6268,7769,0,4448,9589,14037
NGwinnett,NHall,579,107,0,107,289,0,686,396,0,686,396,1082
NGwinnett,Gainesville,3941,726,1,719,1935,0,4660,2661,1,4668,2654,7322
NGwinnett,SHall,8505,1601,1,7449,18810,1,15954,20411,2,10107,26260,36367
NGwinnett,WNewton,342,48,0,74,200,1,416,248,1,390,275,665
NGwinnett,ENewton,42,8,0,18,23,0,60,31,0,50,41,91
NGwinnett,NPaulding,6,0,0,2,3,0,8,3,0,6,5,11
NGwinnett,WPaulding,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,EPaulding,16,1,0,4,11,0,20,12,0,17,15,32
NGwinnett,NSpalding,1,1,0,1,0,0,2,1,0,2,1,3
NGwinnett,SSpalding,1,0,0,0,0,0,1,0,0,1,0,1
NGwinnett,WWalton,844,138,0,236,678,0,1080,816,0,982,914,1896
NGwinnett,EWalton,714,120,0,172,371,0,886,491,0,834,543,1377
CentGwinnett,NFulton,9032,1825,15,7805,18231,50,16837,20056,65,10872,26086,36958
CentGwinnett,Roswell,2264,419,0,1123,2851,4,3387,3270,4,2683,3978,6661
CentGwinnett,SandySprings,3246,518,65,718,1407,62,3964,1925,127,3829,2187,6016
CentGwinnett,Buckhead,2292,423,109,374,780,37,2666,1203,146,2824,1191,4015
CentGwinnett,NWAtlanta,546,101,14,61,239,12,607,340,26,661,312,973
CentGwinnett,NEAtlanta,1840,339,136,404,1136,105,2244,1475,241,2315,1645,3960
CentGwinnett,SWAtlanta,269,76,19,99,149,24,368,225,43,364,272,636
CentGwinnett,CBDAtlanta,1253,313,464,232,491,109,1485,804,573,2030,832,2862
CentGwinnett,SEAtlanta,318,90,10,74,134,11,392,224,21,418,219,637
CentGwinnett,SFulton,70,20,0,13,50,0,83,70,0,90,63,153
CentGwinnett,Tri-Cities,358,96,19,49,63,4,407,159,23,473,116,589
CentGwinnett,Shannon,90,26,4,24,93,0,114,119,4,120,117,237
CentGwinnett,WCherokee,39,7,0,17,43,0,56,50,0,46,60,106
CentGwinnett,NCherokee,47,2,0,19,26,0,66,28,0,49,45,94
CentGwinnett,ECentCherokee,485,79,0,138,282,0,623,361,0,564,420,984
CentGwinnett,Woodstock,318,52,1,104,213,0,422,265,1,371,317,688
CentGwinnett,Airport,159,48,41,15,28,0,174,76,41,248,43,291
CentGwinnett,NEClayton,245,55,1,67,123,2,312,178,3,301,192,493
CentGwinnett,Riverdale,72,22,0,20,49,0,92,71,0,94,69,163
CentGwinnett,SClayton,98,21,0,21,36,0,119,57,0,119,57,176
CentGwinnett,NWCobb,316,61,1,118,159,16,434,220,17,378,293,671
CentGwinnett,NECobb,827,110,1,183,359,1,1010,469,2,938,543,1481
CentGwinnett,SWCobb,91,16,0,38,60,0,129,76,0,107,98,205
CentGwinnett,Marietta,330,54,1,118,95,21,448,149,22,385,234,619
CentGwinnett,Cumberland,1373,232,11,212,371,3,1585,603,14,1616,586,2202
CentGwinnett,SCobb,264,48,0,81,108,0,345,156,0,312,189,501
CentGwinnett,Chamblee,5729,913,58,1839,4308,109,7568,5221,167,6700,6256,12956
CentGwinnett,NWDeKalb,2159,404,20,626,2302,56,2785,2706,76,2583,2984,5567
CentGwinnett,NEDeKalb,5071,869,7,2381,5603,52,7452,6472,59,5947,8036,13983
CentGwinnett,Atlanta-DeKalb,137,21,8,33,83,3,170,104,11,166,119,285
CentGwinnett,Decatur,258,37,7,105,274,25,363,311,32,302,404,706
CentGwinnett,SWDeKalb,537,93,9,179,374,3,716,467,12,639,556,1195
CentGwinnett,SEDeKalb,1093,201,4,472,1304,1,1565,1505,5,1298,1777,3075
CentGwinnett,SDeKalb,548,113,1,174,416,4,722,529,5,662,594,1256
CentGwinnett,WDouglas,28,7,0,17,24,0,45,31,0,35,41,76
CentGwinnett,EDouglas,81,21,0,28,57,0,109,78,0,102,85,187
CentGwinnett,WFayette,18,3,0,14,6,0,32,9,0,21,20,41
CentGwinnett,EFayette,36,8,0,15,15,0,51,23,0,44,30,74
CentGwinnett,NGwinnett,28002,5059,41,25513,63144,55,53515,68203,96,33102,88712,121814
CentGwinnett,CentGwinnett,119140,22374,650,178098,354424,1185,297238,376798,1835,142164,533707,675871
CentGwinnett,EGwinnett,12872,2409,27,12547,34778,62,25419,37187,89,15308,47387,62695
CentGwinnett,Norcross,21515,3999,141,17181,36850,186,38696,40849,327,25655,54217,79872
CentGwinnett,Lilburn,7345,1360,23,7915,20543,44,15260,21903,67,8728,28502,37230
CentGwinnett,Snellville,10436,2034,12,11013,29278,19,21449,31312,31,12482,40310,52792
CentGwinnett,NHenry,175,29,0,55,93,0,230,122,0,204,148,352
CentGwinnett,EHenry,141,24,0,43,70,0,184,94,0,165,113,278
CentGwinnett,SHenry,104,11,0,44,68,0,148,79,0,115,112,227
CentGwinnett,SRockdale,281,53,0,79,156,0,360,209,0,334,235,569
CentGwinnett,NRockdale,767,143,0,186,509,0,953,652,0,910,695,1605
CentGwinnett,NBarrow,2030,350,0,600,1353,0,2630,1703,0,2380,1953,4333
CentGwinnett,SBarrow,1617,316,0,576,1280,0,2193,1596,0,1933,1856,3789
CentGwinnett,NWBartow,2,0,0,2,0,0,4,0,0,2,2,4
CentGwinnett,NEBartow,2,3,0,3,2,0,5,5,0,5,5,10
CentGwinnett,SWBartow,8,1,0,1,10,0,9,11,0,9,11,20
CentGwinnett,Cartersville,33,6,0,10,10,0,43,16,0,39,20,59
CentGwinnett,NECarroll,4,1,0,3,2,0,7,3,0,5,5,10
CentGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
CentGwinnett,CentralCarroll,4,0,0,1,0,0,5,0,0,4,1,5
CentGwinnett,SECarroll,1,0,0,0,0,0,1,0,0,1,0,1
CentGwinnett,WCoweta,2,1,0,2,1,0,4,2,0,3,3,6
CentGwinnett,NCoweta,16,5,0,9,38,0,25,43,0,21,47,68
CentGwinnett,SCoweta,1,0,0,0,1,0,1,1,0,1,1,2
CentGwinnett,SECoweta,4,0,0,2,0,0,6,0,0,4,2,6
CentGwinnett,NForsyth,629,101,0,183,503,0,812,604,0,730,686,1416
CentGwinnett,Cumming,2202,419,0,769,2023,0,2971,2442,0,2621,2792,5413
CentGwinnett,SForsyth,3492,691,3,2213,5761,2,5705,6452,5,4186,7976,12162
CentGwinnett,NHall,300,42,0,91,194,0,391,236,0,342,285,627
CentGwinnett,Gainesville,1265,268,0,242,509,0,1507,777,0,1533,751,2284
CentGwinnett,SHall,2837,487,0,914,2116,0,3751,2603,0,3324,3030,6354
CentGwinnett,WNewton,790,146,0,175,441,2,965,587,2,936,618,1554
CentGwinnett,ENewton,115,13,0,40,75,0,155,88,0,128,115,243
CentGwinnett,NPaulding,30,5,0,5,15,0,35,20,0,35,20,55
CentGwinnett,WPaulding,5,2,0,3,2,0,8,4,0,7,5,12
CentGwinnett,EPaulding,74,6,0,24,51,0,98,57,0,80,75,155
CentGwinnett,NSpalding,6,2,0,3,0,0,9,2,0,8,3,11
CentGwinnett,SSpalding,7,0,0,1,7,0,8,7,0,7,8,15
CentGwinnett,WWalton,1998,354,0,883,2264,1,2881,2618,1,2352,3148,5500
CentGwinnett,EWalton,1020,193,0,250,665,0,1270,858,0,1213,915,2128
EGwinnett,NFulton,887,181,2,155,240,3,1042,421,5,1070,398,1468
EGwinnett,Roswell,297,45,0,57,139,0,354,184,0,342,196,538
EGwinnett,SandySprings,651,100,3,94,206,4,745,306,7,754,304,1058
EGwinnett,Buckhead,443,70,3,68,224,1,511,294,4,516,293,809
EGwinnett,NWAtlanta,159,36,1,20,57,2,179,93,3,196,79,275
EGwinnett,NEAtlanta,382,70,11,125,245,16,507,315,27,463,386,849
EGwinnett,SWAtlanta,65,16,2,23,67,3,88,83,5,83,93,176
EGwinnett,CBDAtlanta,327,62,44,68,168,24,395,230,68,433,260,693
EGwinnett,SEAtlanta,76,19,1,21,44,1,97,63,2,96,66,162
EGwinnett,SFulton,15,2,0,2,2,0,17,4,0,17,4,21
EGwinnett,Tri-Cities,63,21,0,6,25,0,69,46,0,84,31,115
EGwinnett,Shannon,14,3,0,3,21,0,17,24,0,17,24,41
EGwinnett,WCherokee,2,0,0,1,4,0,3,4,0,2,5,7
EGwinnett,NCherokee,1,0,0,2,1,0,3,1,0,1,3,4
EGwinnett,ECentCherokee,38,3,0,10,7,0,48,10,0,41,17,58
EGwinnett,Woodstock,17,5,0,11,19,0,28,24,0,22,30,52
EGwinnett,Airport,43,11,0,4,18,0,47,29,0,54,22,76
EGwinnett,NEClayton,73,14,0,8,13,0,81,27,0,87,21,108
EGwinnett,Riverdale,15,3,0,0,22,0,15,25,0,18,22,40
EGwinnett,SClayton,21,2,0,7,3,0,28,5,0,23,10,33
EGwinnett,NWCobb,32,3,0,23,29,2,55,32,2,35,54,89
EGwinnett,NECobb,141,13,0,22,99,0,163,112,0,154,121,275
EGwinnett,SWCobb,11,1,0,3,7,0,14,8,0,12,10,22
EGwinnett,Marietta,91,13,0,23,33,3,114,46,3,104,59,163
EGwinnett,Cumberland,370,51,0,47,75,1,417,126,1,421,123,544
EGwinnett,SCobb,44,9,0,13,14,0,57,23,0,53,27,80
EGwinnett,Chamblee,1093,175,0,195,499,7,1288,674,7,1268,701,1969
EGwinnett,NWDeKalb,538,86,2,122,402,4,660,488,6,626,528,1154
EGwinnett,NEDeKalb,1216,199,0,351,861,7,1567,1060,7,1415,1219,2634
EGwinnett,Atlanta-DeKalb,27,8,0,11,39,0,38,47,0,35,50,85
EGwinnett,Decatur,71,11,1,17,72,2,88,83,3,83,91,174
EGwinnett,SWDeKalb,130,24,1,34,99,0,164,123,1,155,133,288
EGwinnett,SEDeKalb,309,49,0,136,389,0,445,438,0,358,525,883
EGwinnett,SDeKalb,163,35,0,56,156,2,219,191,2,198,214,412
EGwinnett,WDouglas,5,2,0,0,0,0,5,2,0,7,0,7
EGwinnett,EDouglas,20,3,0,4,1,0,24,4,0,23,5,28
EGwinnett,WFayette,4,0,0,1,9,0,5,9,0,4,10,14
EGwinnett,EFayette,5,0,0,2,11,0,7,11,0,5,13,18
EGwinnett,NGwinnett,7466,1383,3,7079,18982,4,14545,20365,7,8852,26065,34917
EGwinnett,CentGwinnett,12043,2174,26,12503,33702,63,24546,35876,89,14243,46268,60511
EGwinnett,EGwinnett,13311,2504,0,28764,72388,0,42075,74892,0,15815,101152,116967
EGwinnett,Norcross,2519,380,0,397,1240,1,2916,1620,1,2899,1638,4537
EGwinnett,Lilburn,1047,170,1,601,1756,0,1648,1926,1,1218,2357,3575
EGwinnett,Snellville,4485,876,0,6586,18548,0,11071,19424,0,5361,25134,30495
EGwinnett,NHenry,47,9,0,12,41,0,59,50,0,56,53,109
EGwinnett,EHenry,38,4,0,19,36,0,57,40,0,42,55,97
EGwinnett,SHenry,35,4,0,9,12,0,44,16,0,39,21,60
EGwinnett,SRockdale,106,20,0,30,74,0,136,94,0,126,104,230
EGwinnett,NRockdale,544,90,0,122,348,0,666,438,0,634,470,1104
EGwinnett,NBarrow,1679,328,0,1240,3418,0,2919,3746,0,2007,4658,6665
EGwinnett,SBarrow,1520,263,0,1298,3744,0,2818,4007,0,1783,5042,6825
EGwinnett,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SWBartow,1,0,0,0,0,0,1,0,0,1,0,1
EGwinnett,Cartersville,3,0,0,3,0,0,6,0,0,3,3,6
EGwinnett,NECarroll,0,0,0,0,1,0,0,1,0,0,1,1
EGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,CentralCarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,WCoweta,1,0,0,0,0,0,1,0,0,1,0,1
EGwinnett,NCoweta,0,0,0,2,0,0,2,0,0,0,2,2
EGwinnett,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NForsyth,55,13,0,13,25,0,68,38,0,68,38,106
EGwinnett,Cumming,302,36,0,78,219,0,380,255,0,338,297,635
EGwinnett,SForsyth,392,74,0,82,141,0,474,215,0,466,223,689
EGwinnett,NHall,46,11,0,8,33,0,54,44,0,57,41,98
EGwinnett,Gainesville,505,87,0,71,88,0,576,175,0,592,159,751
EGwinnett,SHall,685,115,0,346,562,0,1031,677,0,800,908,1708
EGwinnett,WNewton,415,93,0,109,274,0,524,367,0,508,383,891
EGwinnett,ENewton,40,7,0,26,17,0,66,24,0,47,43,90
EGwinnett,NPaulding,1,0,0,0,0,0,1,0,0,1,0,1
EGwinnett,WPaulding,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,EPaulding,3,0,0,4,14,0,7,14,0,3,18,21
EGwinnett,NSpalding,1,1,0,1,1,0,2,2,0,2,2,4
EGwinnett,SSpalding,1,1,0,0,0,0,1,1,0,2,0,2
EGwinnett,WWalton,1519,297,0,1732,5053,0,3251,5350,0,1816,6785,8601
EGwinnett,EWalton,1016,181,0,432,1241,0,1448,1422,0,1197,1673,2870
Norcross,NFulton,7227,1421,34,4262,10237,40,11489,11658,74,8682,14539,23221
Norcross,Roswell,5180,958,22,4040,9730,12,9220,10688,34,6160,13782,19942
Norcross,SandySprings,5635,1054,113,3650,6946,103,9285,8000,216,6802,10699,17501
Norcross,Buckhead,3269,627,209,858,1950,116,4127,2577,325,4105,2924,7029
Norcross,NWAtlanta,645,158,34,108,251,14,753,409,48,837,373,1210
Norcross,NEAtlanta,2451,492,341,678,2146,333,3129,2638,674,3284,3157,6441
Norcross,SWAtlanta,388,125,40,110,170,24,498,295,64,553,304,857
Norcross,CBDAtlanta,1419,379,875,308,740,234,1727,1119,1109,2673,1282,3955
Norcross,SEAtlanta,376,123,35,100,248,21,476,371,56,534,369,903
Norcross,SFulton,141,36,3,26,39,1,167,75,4,180,66,246
Norcross,Tri-Cities,396,132,42,46,107,7,442,239,49,570,160,730
Norcross,Shannon,160,62,10,27,100,1,187,162,11,232,128,360
Norcross,WCherokee,93,10,0,15,29,0,108,39,0,103,44,147
Norcross,NCherokee,46,8,0,19,39,0,65,47,0,54,58,112
Norcross,ECentCherokee,649,106,0,138,338,0,787,444,0,755,476,1231
Norcross,Woodstock,698,103,1,111,279,0,809,382,1,802,390,1192
Norcross,Airport,141,53,65,13,27,0,154,80,65,259,40,299
Norcross,NEClayton,312,60,4,48,149,1,360,209,5,376,198,574
Norcross,Riverdale,154,52,2,26,37,1,180,89,3,208,64,272
Norcross,SClayton,156,36,1,20,37,0,176,73,1,193,57,250
Norcross,NWCobb,751,118,3,187,182,20,938,300,23,872,389,1261
Norcross,NECobb,1498,272,2,436,812,0,1934,1084,2,1772,1248,3020
Norcross,SWCobb,250,54,0,37,92,0,287,146,0,304,129,433
Norcross,Marietta,461,88,4,184,170,28,645,258,32,553,382,935
Norcross,Cumberland,1991,336,23,370,734,16,2361,1070,39,2350,1120,3470
Norcross,SCobb,465,96,8,79,181,0,544,277,8,569,260,829
Norcross,Chamblee,11174,2127,176,11681,24255,245,22855,26382,421,13477,36181,49658
Norcross,NWDeKalb,2807,523,44,1393,4474,215,4200,4997,259,3374,6082,9456
Norcross,NEDeKalb,8267,1665,73,9518,21688,119,17785,23353,192,10005,31325,41330
Norcross,Atlanta-DeKalb,224,38,13,74,197,6,298,235,19,275,277,552
Norcross,Decatur,350,56,13,170,472,32,520,528,45,419,674,1093
Norcross,SWDeKalb,788,150,21,329,734,10,1117,884,31,959,1073,2032
Norcross,SEDeKalb,1340,269,6,506,1388,10,1846,1657,16,1615,1904,3519
Norcross,SDeKalb,779,156,7,190,492,5,969,648,12,942,687,1629
Norcross,WDouglas,80,22,1,21,60,0,101,82,1,103,81,184
Norcross,EDouglas,159,33,0,35,20,0,194,53,0,192,55,247
Norcross,WFayette,40,14,0,10,20,0,50,34,0,54,30,84
Norcross,EFayette,70,18,0,16,20,0,86,38,0,88,36,124
Norcross,NGwinnett,6797,1047,8,1533,3675,5,8330,4722,13,7852,5213,13065
Norcross,CentGwinnett,22591,4106,157,17301,37398,208,39892,41504,365,26854,54907,81761
Norcross,EGwinnett,2488,387,0,434,1222,1,2922,1609,1,2875,1657,4532
Norcross,Norcross,63402,12020,502,88198,158541,823,151600,170561,1325,75924,247562,323486
Norcross,Lilburn,8692,1612,43,9084,23647,102,17776,25259,145,10347,32833,43180
Norcross,Snellville,3318,650,8,1126,3167,5,4444,3817,13,3976,4298,8274
Norcross,NHenry,315,53,1,59,184,0,374,237,1,369,243,612
Norcross,EHenry,200,28,0,30,43,0,230,71,0,228,73,301
Norcross,SHenry,175,21,0,35,71,0,210,92,0,196,106,302
Norcross,SRockdale,246,56,0,35,68,0,281,124,0,302,103,405
Norcross,NRockdale,360,71,0,62,148,0,422,219,0,431,210,641
Norcross,NBarrow,609,84,0,76,145,0,685,229,0,693,221,914
Norcross,SBarrow,524,75,0,62,185,0,586,260,0,599,247,846
Norcross,NWBartow,11,1,0,3,5,0,14,6,0,12,8,20
Norcross,NEBartow,20,3,0,8,6,0,28,9,0,23,14,37
Norcross,SWBartow,22,6,0,9,11,0,31,17,0,28,20,48
Norcross,Cartersville,85,12,0,16,22,0,101,34,0,97,38,135
Norcross,NECarroll,10,3,0,4,6,0,14,9,0,13,10,23
Norcross,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
Norcross,CentralCarroll,9,1,0,4,1,0,13,2,0,10,5,15
Norcross,SECarroll,2,0,0,0,0,0,2,0,0,2,0,2
Norcross,WCoweta,4,4,0,0,0,0,4,4,0,8,0,8
Norcross,NCoweta,43,13,0,15,12,0,58,25,0,56,27,83
Norcross,SCoweta,2,1,0,2,1,0,4,2,0,3,3,6
Norcross,SECoweta,9,1,0,1,4,0,10,5,0,10,5,15
Norcross,NForsyth,471,78,0,90,163,0,561,241,0,549,253,802
Norcross,Cumming,1434,251,1,280,878,0,1714,1129,1,1686,1158,2844
Norcross,SForsyth,2063,382,4,735,1921,1,2798,2303,5,2449,2657,5106
Norcross,NHall,134,34,0,32,52,0,166,86,0,168,84,252
Norcross,Gainesville,446,82,0,69,161,0,515,243,0,528,230,758
Norcross,SHall,1124,186,0,163,466,0,1287,652,0,1310,629,1939
Norcross,WNewton,388,70,0,51,90,1,439,160,1,458,142,600
Norcross,ENewton,50,6,0,13,21,0,63,27,0,56,34,90
Norcross,NPaulding,74,9,0,15,10,0,89,19,0,83,25,108
Norcross,WPaulding,19,1,0,5,13,0,24,14,0,20,18,38
Norcross,EPaulding,196,30,0,30,46,0,226,76,0,226,76,302
Norcross,NSpalding,28,8,0,3,3,0,31,11,0,36,6,42
Norcross,SSpalding,4,2,0,2,6,0,6,8,0,6,8,14
Norcross,WWalton,630,109,0,114,267,0,744,376,0,739,381,1120
Norcross,EWalton,282,46,0,43,82,0,325,128,0,328,125,453
Lilburn,NFulton,881,161,3,365,782,4,1246,943,7,1045,1151,2196
Lilburn,Roswell,436,79,1,207,629,1,643,708,2,516,837,1353
Lilburn,SandySprings,1050,165,18,337,626,23,1387,791,41,1233,986,2219
Lilburn,Buckhead,981,164,47,209,546,14,1190,710,61,1192,769,1961
Lilburn,NWAtlanta,237,47,4,45,145,5,282,192,9,288,195,483
Lilburn,NEAtlanta,902,179,82,318,846,67,1220,1025,149,1163,1231,2394
Lilburn,SWAtlanta,153,34,6,61,116,11,214,150,17,193,188,381
Lilburn,CBDAtlanta,756,128,321,159,390,92,915,518,413,1205,641,1846
Lilburn,SEAtlanta,171,34,8,59,91,4,230,125,12,213,154,367
Lilburn,SFulton,34,8,0,4,11,0,38,19,0,42,15,57
Lilburn,Tri-Cities,169,39,4,21,34,0,190,73,4,212,55,267
Lilburn,Shannon,35,3,0,10,35,0,45,38,0,38,45,83
Lilburn,WCherokee,3,0,0,1,0,0,4,0,0,3,1,4
Lilburn,NCherokee,2,0,0,2,2,0,4,2,0,2,4,6
Lilburn,ECentCherokee,41,8,0,19,13,0,60,21,0,49,32,81
Lilburn,Woodstock,70,9,0,17,39,0,87,48,0,79,56,135
Lilburn,Airport,110,17,25,9,28,0,119,45,25,152,37,189
Lilburn,NEClayton,183,40,0,33,102,2,216,142,2,223,137,360
Lilburn,Riverdale,40,7,0,10,20,0,50,27,0,47,30,77
Lilburn,SClayton,69,15,0,16,13,0,85,28,0,84,29,113
Lilburn,NWCobb,100,11,0,46,50,4,146,61,4,111,100,211
Lilburn,NECobb,216,38,0,60,172,0,276,210,0,254,232,486
Lilburn,SWCobb,34,3,0,18,7,0,52,10,0,37,25,62
Lilburn,Marietta,118,18,0,65,44,8,183,62,8,136,117,253
Lilburn,Cumberland,529,78,5,85,192,2,614,270,7,612,279,891
Lilburn,SCobb,103,20,1,28,12,0,131,32,1,124,40,164
Lilburn,Chamblee,1992,356,22,976,2646,34,2968,3002,56,2370,3656,6026
Lilburn,NWDeKalb,1688,274,20,902,3865,79,2590,4139,99,1982,4846,6828
Lilburn,NEDeKalb,6473,1189,65,7893,18998,107,14366,20187,172,7727,26998,34725
Lilburn,Atlanta-DeKalb,120,21,2,88,287,3,208,308,5,143,378,521
Lilburn,Decatur,209,40,3,169,571,25,378,611,28,252,765,1017
Lilburn,SWDeKalb,523,111,9,413,1387,19,936,1498,28,643,1819,2462
Lilburn,SEDeKalb,1649,314,5,2179,6388,9,3828,6702,14,1968,8576,10544
Lilburn,SDeKalb,611,101,0,374,971,2,985,1072,2,712,1347,2059
Lilburn,WDouglas,22,5,0,5,2,0,27,7,0,27,7,34
Lilburn,EDouglas,34,9,0,16,6,0,50,15,0,43,22,65
Lilburn,WFayette,16,3,0,6,4,0,22,7,0,19,10,29
Lilburn,EFayette,27,5,0,9,50,0,36,55,0,32,59,91
Lilburn,NGwinnett,1315,235,0,558,1380,1,1873,1615,1,1550,1939,3489
Lilburn,CentGwinnett,7420,1430,27,7988,20571,49,15408,22001,76,8877,28608,37485
