ZONE,PER,QUANTITY
2666,PER40,24
2666,PER41,18
2666,PER42,13
2666,PER43,9
2666,PER44,9
2666,PER45,6
2666,PER46,4
2666,PER47,3
2666,PER48,2
2667,PER01,NULL
2667,PER02,NULL
2667,PER03,NULL
2667,PER04,3
2667,PER05,8
2667,PER06,15
2667,PER07,23
2667,PER08,44
2667,PER09,79
2667,PER10,141
2667,PER11,146
2667,PER12,149
2667,PER13,155
2667,PER14,155
2667,PER15,155
2667,PER16,167
2667,PER17,168
2667,PER18,175
2667,PER19,166
2667,PER20,171
2667,PER21,180
2667,PER22,174
2667,PER23,166
2667,PER24,167
2667,PER25,156
2667,PER26,167
2667,PER27,155
2667,PER28,133
2667,PER29,133
2667,PER30,124
2667,PER31,125
2667,PER32,124
2667,PER33,111
2667,PER34,107
2667,PER35,90
2667,PER36,70
2667,PER37,69
2667,PER38,59
2667,PER39,43
2667,PER40,35
2667,PER41,24
2667,PER42,17
2667,PER43,11
2667,PER44,4
2667,PER45,2
2667,PER46,NULL
2667,PER47,NULL
2667,PER48,NULL
2668,PER01,1
2668,PER02,1
2668,PER03,1
2668,PER04,3
2668,PER05,5
2668,PER06,8
2668,PER07,13
2668,PER08,44
2668,PER09,88
2668,PER10,140
2668,PER11,169
2668,PER12,174
2668,PER13,185
2668,PER14,183
2668,PER15,184
2668,PER16,194
2668,PER17,206
2668,PER18,212
2668,PER19,223
2668,PER20,224
2668,PER21,210
2668,PER22,208
2668,PER23,207
2668,PER24,219
2668,PER25,198
2668,PER26,188
2668,PER27,178
2668,PER28,165
2668,PER29,158
2668,PER30,162
2668,PER31,153
2668,PER32,158
2668,PER33,153
2668,PER34,130
2668,PER35,109
2668,PER36,85
2668,PER37,64
2668,PER38,46
2668,PER39,38
2668,PER40,32
2668,PER41,17
2668,PER42,7
2668,PER43,6
2668,PER44,6
2668,PER45,3
2668,PER46,1
2668,PER47,NULL
2668,PER48,NULL
2669,PER01,5
2669,PER02,7
2669,PER03,8
2669,PER04,14
2669,PER05,26
2669,PER06,41
2669,PER07,54
2669,PER08,90
2669,PER09,146
2669,PER10,212
2669,PER11,259
2669,PER12,274
2669,PER13,300
2669,PER14,310
2669,PER15,317
2669,PER16,326
2669,PER17,333
2669,PER18,326
2669,PER19,311
2669,PER20,306
2669,PER21,296
2669,PER22,307
2669,PER23,315
2669,PER24,318
2669,PER25,313
2669,PER26,302
2669,PER27,285
2669,PER28,270
2669,PER29,233
2669,PER30,241
2669,PER31,209
2669,PER32,188
2669,PER33,185
2669,PER34,161
2669,PER35,130
2669,PER36,91
2669,PER37,74
2669,PER38,38
2669,PER39,37
2669,PER40,22
2669,PER41,12
2669,PER42,13
2669,PER43,10
2669,PER44,15
2669,PER45,10
2669,PER46,5
2669,PER47,3
2669,PER48,2
2670,PER01,NULL
2670,PER02,NULL
2670,PER03,1
2670,PER04,5
2670,PER05,6
2670,PER06,9
2670,PER07,14
2670,PER08,29
2670,PER09,69
2670,PER10,117
2670,PER11,139
2670,PER12,142
2670,PER13,158
2670,PER14,162
2670,PER15,166
2670,PER16,176
2670,PER17,188
2670,PER18,187
2670,PER19,182
2670,PER20,177
2670,PER21,171
2670,PER22,166
2670,PER23,162
2670,PER24,165
2670,PER25,147
2670,PER26,143
2670,PER27,134
2670,PER28,123
2670,PER29,112
2670,PER30,109
2670,PER31,94
2670,PER32,96
2670,PER33,109
2670,PER34,91
2670,PER35,78
2670,PER36,58
2670,PER37,45
2670,PER38,29
2670,PER39,27
2670,PER40,26
2670,PER41,16
2670,PER42,13
2670,PER43,6
2670,PER44,3
2670,PER45,3
2670,PER46,2
2670,PER47,1
2670,PER48,1
2671,PER01,NULL
2671,PER02,NULL
2671,PER03,NULL
2671,PER04,NULL
2671,PER05,NULL
2671,PER06,1
2671,PER07,7
2671,PER08,14
2671,PER09,30
2671,PER10,35
2671,PER11,41
2671,PER12,40
2671,PER13,42
2671,PER14,50
2671,PER15,52
2671,PER16,53
2671,PER17,58
2671,PER18,61
2671,PER19,61
2671,PER20,68
2671,PER21,65
2671,PER22,64
2671,PER23,67
2671,PER24,63
2671,PER25,57
2671,PER26,55
2671,PER27,54
2671,PER28,52
2671,PER29,55
2671,PER30,54
2671,PER31,50
2671,PER32,48
2671,PER33,44
2671,PER34,29
2671,PER35,23
2671,PER36,23
2671,PER37,15
2671,PER38,9
2671,PER39,8
2671,PER40,6
2671,PER41,2
2671,PER42,2
2671,PER43,2
2671,PER44,1
2671,PER45,1
2671,PER46,NULL
2671,PER47,NULL
2671,PER48,NULL
2672,PER01,5
2672,PER02,14
2672,PER03,24
2672,PER04,43
2672,PER05,86
2672,PER06,166
2672,PER07,250
2672,PER08,420
2672,PER09,614
2672,PER10,844
2672,PER11,1080
2672,PER12,1218
2672,PER13,1371
2672,PER14,1479
2672,PER15,1566
2672,PER16,1700
2672,PER17,1807
2672,PER18,1879
2672,PER19,1896
2672,PER20,1866
2672,PER21,1888
2672,PER22,1857
2672,PER23,1848
2672,PER24,1798
2672,PER25,1763
2672,PER26,1709
2672,PER27,1638
2672,PER28,1544
2672,PER29,1427
2672,PER30,1412
2672,PER31,1425
2672,PER32,1414
2672,PER33,1412
2672,PER34,1279
2672,PER35,1089
2672,PER36,863
2672,PER37,641
2672,PER38,489
2672,PER39,356
2672,PER40,232
2672,PER41,124
2672,PER42,94
2672,PER43,78
2672,PER44,65
2672,PER45,43
2672,PER46,31
2672,PER47,20
2672,PER48,7
2673,PER01,2
2673,PER02,7
2673,PER03,16
2673,PER04,36
2673,PER05,58
2673,PER06,91
2673,PER07,177
2673,PER08,366
2673,PER09,764
2673,PER10,1143
2673,PER11,1308
2673,PER12,1353
2673,PER13,1421
2673,PER14,1436
2673,PER15,1478
2673,PER16,1491
2673,PER17,1542
2673,PER18,1577
2673,PER19,1576
2673,PER20,1565
2673,PER21,1549
2673,PER22,1548
2673,PER23,1589
2673,PER24,1567
2673,PER25,1468
2673,PER26,1378
2673,PER27,1249
2673,PER28,1069
2673,PER29,995
2673,PER30,981
2673,PER31,952
2673,PER32,886
2673,PER33,847
2673,PER34,779
2673,PER35,674
2673,PER36,549
2673,PER37,426
2673,PER38,326
2673,PER39,252
2673,PER40,190
2673,PER41,134
2673,PER42,82
2673,PER43,52
2673,PER44,41
2673,PER45,36
2673,PER46,25
2673,PER47,20
2673,PER48,13
2674,PER01,1
2674,PER02,6
2674,PER03,6
2674,PER04,17
2674,PER05,27
2674,PER06,43
2674,PER07,85
2674,PER08,138
2674,PER09,219
2674,PER10,313
2674,PER11,386
2674,PER12,423
2674,PER13,484
2674,PER14,532
2674,PER15,580
2674,PER16,618
2674,PER17,647
2674,PER18,690
2674,PER19,684
2674,PER20,699
2674,PER21,707
2674,PER22,689
2674,PER23,656
2674,PER24,662
2674,PER25,625
2674,PER26,584
2674,PER27,550
2674,PER28,529
2674,PER29,497
2674,PER30,489
2674,PER31,449
2674,PER32,473
2674,PER33,462
2674,PER34,412
2674,PER35,350
2674,PER36,276
2674,PER37,216
2674,PER38,152
2674,PER39,105
2674,PER40,74
2674,PER41,52
2674,PER42,42
2674,PER43,30
2674,PER44,29
2674,PER45,12
2674,PER46,13
2674,PER47,9
2674,PER48,4
2675,PER01,4
2675,PER02,6
2675,PER03,9
2675,PER04,9
2675,PER05,22
2675,PER06,36
2675,PER07,67
2675,PER08,128
2675,PER09,212
2675,PER10,320
2675,PER11,381
2675,PER12,401
2675,PER13,421
2675,PER14,462
2675,PER15,471
2675,PER16,486
2675,PER17,496
2675,PER18,502
2675,PER19,526
2675,PER20,542
2675,PER21,533
2675,PER22,522
2675,PER23,503
2675,PER24,491
2675,PER25,477
2675,PER26,467
2675,PER27,435
2675,PER28,425
2675,PER29,391
2675,PER30,421
2675,PER31,455
2675,PER32,443
2675,PER33,412
2675,PER34,405
2675,PER35,349
2675,PER36,261
2675,PER37,201
2675,PER38,155
2675,PER39,118
2675,PER40,95
2675,PER41,59
2675,PER42,40
2675,PER43,28
2675,PER44,22
2675,PER45,10
2675,PER46,6
2675,PER47,5
2675,PER48,2
2676,PER01,5
2676,PER02,6
2676,PER03,10
2676,PER04,10
2676,PER05,22
2676,PER06,36
2676,PER07,64
2676,PER08,108
2676,PER09,183
2676,PER10,289
2676,PER11,331
2676,PER12,344
2676,PER13,374
2676,PER14,392
2676,PER15,402
2676,PER16,407
2676,PER17,409
2676,PER18,439
2676,PER19,448
2676,PER20,448
2676,PER21,442
2676,PER22,430
2676,PER23,426
2676,PER24,424
2676,PER25,406
2676,PER26,413
2676,PER27,383
2676,PER28,367
2676,PER29,337
2676,PER30,347
2676,PER31,359
2676,PER32,371
2676,PER33,376
2676,PER34,349
2676,PER35,314
2676,PER36,244
2676,PER37,199
2676,PER38,167
2676,PER39,113
2676,PER40,68
2676,PER41,54
2676,PER42,23
2676,PER43,19
2676,PER44,17
2676,PER45,14
2676,PER46,9
2676,PER47,4
2676,PER48,1
2677,PER01,NULL
2677,PER02,NULL
2677,PER03,NULL
2677,PER04,1
2677,PER05,3
2677,PER06,2
2677,PER07,1
2677,PER08,6
2677,PER09,11
2677,PER10,22
2677,PER11,21
2677,PER12,22
2677,PER13,26
2677,PER14,27
2677,PER15,33
2677,PER16,35
2677,PER17,39
2677,PER18,51
2677,PER19,57
2677,PER20,56
2677,PER21,52
2677,PER22,51
2677,PER23,50
2677,PER24,41
2677,PER25,36
2677,PER26,34
2677,PER27,46
2677,PER28,36
2677,PER29,36
2677,PER30,34
2677,PER31,38
2677,PER32,41
2677,PER33,35
2677,PER34,29
2677,PER35,24
2677,PER36,21
2677,PER37,10
2677,PER38,9
2677,PER39,6
2677,PER40,4
2677,PER41,8
2677,PER42,10
2677,PER43,9
2677,PER44,1
2677,PER45,1
2677,PER46,1
2677,PER47,NULL
2677,PER48,NULL
2678,PER01,3
2678,PER02,8
2678,PER03,12
2678,PER04,11
2678,PER05,15
2678,PER06,27
2678,PER07,38
2678,PER08,70
2678,PER09,143
2678,PER10,212
2678,PER11,257
2678,PER12,266
2678,PER13,264
2678,PER14,261
2678,PER15,297
2678,PER16,302
2678,PER17,320
2678,PER18,338
2678,PER19,360
2678,PER20,367
2678,PER21,369
2678,PER22,363
2678,PER23,350
2678,PER24,349
2678,PER25,317
2678,PER26,297
2678,PER27,279
2678,PER28,265
2678,PER29,270
2678,PER30,264
2678,PER31,287
2678,PER32,311
2678,PER33,334
2678,PER34,307
2678,PER35,275
2678,PER36,208
2678,PER37,156
2678,PER38,109
2678,PER39,77
2678,PER40,39
2678,PER41,26
2678,PER42,18
2678,PER43,17
2678,PER44,18
2678,PER45,12
2678,PER46,8
2678,PER47,7
2678,PER48,1
2679,PER01,1
2679,PER02,1
2679,PER03,2
2679,PER04,9
2679,PER05,12
2679,PER06,22
2679,PER07,25
2679,PER08,42
2679,PER09,71
2679,PER10,115
2679,PER11,140
2679,PER12,143
2679,PER13,153
2679,PER14,166
2679,PER15,168
2679,PER16,191
2679,PER17,209
2679,PER18,226
2679,PER19,247
2679,PER20,227
2679,PER21,221
2679,PER22,200
2679,PER23,194
2679,PER24,187
2679,PER25,195
2679,PER26,186
2679,PER27,181
2679,PER28,157
2679,PER29,152
2679,PER30,145
2679,PER31,153
2679,PER32,133
2679,PER33,141
2679,PER34,148
2679,PER35,119
2679,PER36,89
2679,PER37,57
2679,PER38,47
2679,PER39,32
2679,PER40,20
2679,PER41,15
2679,PER42,13
2679,PER43,12
2679,PER44,7
2679,PER45,2
2679,PER46,NULL
2679,PER47,5
2679,PER48,5
2680,PER01,NULL
2680,PER02,NULL
2680,PER03,NULL
2680,PER04,2
2680,PER05,4
2680,PER06,4
2680,PER07,5
2680,PER08,8
2680,PER09,16
2680,PER10,27
2680,PER11,30
2680,PER12,29
2680,PER13,38
2680,PER14,43
2680,PER15,36
2680,PER16,34
2680,PER17,35
2680,PER18,48
2680,PER19,57
2680,PER20,66
2680,PER21,57
2680,PER22,49
2680,PER23,44
2680,PER24,48
2680,PER25,45
2680,PER26,37
2680,PER27,33
2680,PER28,30
2680,PER29,26
2680,PER30,29
2680,PER31,25
2680,PER32,30
2680,PER33,25
2680,PER34,26
2680,PER35,25
2680,PER36,20
2680,PER37,16
2680,PER38,10
2680,PER39,8
2680,PER40,7
2680,PER41,4
2680,PER42,3
2680,PER43,2
2680,PER44,2
2680,PER45,NULL
2680,PER46,NULL
2680,PER47,1
2680,PER48,NULL
2681,PER01,1
2681,PER02,3
2681,PER03,2
2681,PER04,3
2681,PER05,7
2681,PER06,8
2681,PER07,10
2681,PER08,18
2681,PER09,33
2681,PER10,53
2681,PER11,67
2681,PER12,64
2681,PER13,74
2681,PER14,77
2681,PER15,84
2681,PER16,91
2681,PER17,82
2681,PER18,80
2681,PER19,75
2681,PER20,84
2681,PER21,88
2681,PER22,90
2681,PER23,91
2681,PER24,81
2681,PER25,79
2681,PER26,81
2681,PER27,79
2681,PER28,73
2681,PER29,75
2681,PER30,73
2681,PER31,65
2681,PER32,78
2681,PER33,91
2681,PER34,90
2681,PER35,78
2681,PER36,62
2681,PER37,45
2681,PER38,32
2681,PER39,13
2681,PER40,9
2681,PER41,6
2681,PER42,6
2681,PER43,2
2681,PER44,2
2681,PER45,1
2681,PER46,2
2681,PER47,1
2681,PER48,NULL
2682,PER01,7
2682,PER02,22
2682,PER03,31
2682,PER04,46
2682,PER05,93
2682,PER06,156
2682,PER07,296
2682,PER08,668
2682,PER09,1506
2682,PER10,2381
2682,PER11,2683
2682,PER12,2637
2682,PER13,2680
2682,PER14,2736
2682,PER15,2827
2682,PER16,2839
2682,PER17,2887
2682,PER18,2983
2682,PER19,3072
2682,PER20,3063
2682,PER21,3030
2682,PER22,2986
2682,PER23,3011
2682,PER24,3066
2682,PER25,2815
2682,PER26,2690
2682,PER27,2449
2682,PER28,2151
2682,PER29,1907
2682,PER30,1810
2682,PER31,1734
2682,PER32,1561
2682,PER33,1437
2682,PER34,1254
2682,PER35,1105
2682,PER36,864
2682,PER37,643
2682,PER38,498
2682,PER39,383
2682,PER40,275
2682,PER41,212
2682,PER42,169
2682,PER43,124
2682,PER44,97
2682,PER45,69
2682,PER46,49
2682,PER47,41
2682,PER48,20
2683,PER01,1
2683,PER02,5
2683,PER03,6
2683,PER04,8
2683,PER05,15
2683,PER06,26
2683,PER07,41
2683,PER08,77
2683,PER09,119
2683,PER10,163
2683,PER11,228
2683,PER12,262
2683,PER13,277
2683,PER14,291
2683,PER15,336
2683,PER16,358
2683,PER17,377
2683,PER18,425
2683,PER19,467
2683,PER20,476
2683,PER21,438
2683,PER22,379
2683,PER23,361
2683,PER24,347
2683,PER25,323
2683,PER26,308
2683,PER27,295
2683,PER28,281
2683,PER29,249
2683,PER30,233
2683,PER31,219
2683,PER32,197
2683,PER33,183
2683,PER34,193
2683,PER35,159
2683,PER36,132
2683,PER37,92
2683,PER38,66
2683,PER39,41
2683,PER40,31
2683,PER41,19
2683,PER42,16
2683,PER43,14
2683,PER44,13
2683,PER45,6
2683,PER46,4
2683,PER47,4
2683,PER48,4
2684,PER02,3
2684,PER03,3
2684,PER04,3
2684,PER05,2
2684,PER06,13
2684,PER07,21
2684,PER08,41
2684,PER09,71
2684,PER10,103
2684,PER11,126
2684,PER12,137
2684,PER13,150
2684,PER14,176
2684,PER15,187
2684,PER16,204
2684,PER17,237
2684,PER18,275
2684,PER19,329
2684,PER20,334
2684,PER21,293
2684,PER22,247
2684,PER23,219
2684,PER24,202
2684,PER25,189
2684,PER26,185
2684,PER27,172
2684,PER28,161
2684,PER29,141
2684,PER30,145
2684,PER31,143
2684,PER32,131
2684,PER33,121
2684,PER34,108
2684,PER35,96
2684,PER36,73
2684,PER37,60
2684,PER38,45
2684,PER39,34
2684,PER40,20
2684,PER41,10
2684,PER42,9
2684,PER43,7
2684,PER44,7
2684,PER45,6
2684,PER46,3
2684,PER47,1
2684,PER48,1
2685,PER01,15
2685,PER02,35
2685,PER03,50
2685,PER04,82
2685,PER05,144
2685,PER06,283
2685,PER07,466
2685,PER08,763
2685,PER09,1157
2685,PER10,1503
2685,PER11,1806
2685,PER12,2007
2685,PER13,2262
2685,PER14,2355
2685,PER15,2494
2685,PER16,2604
2685,PER17,2689
2685,PER18,2797
2685,PER19,2772
2685,PER20,2738
2685,PER21,2726
2685,PER22,2694
2685,PER23,2653
2685,PER24,2661
2685,PER25,2531
2685,PER26,2454
2685,PER27,2379
2685,PER28,2220
2685,PER29,2067
2685,PER30,1914
2685,PER31,1755
2685,PER32,1616
2685,PER33,1444
2685,PER34,1249
2685,PER35,1033
2685,PER36,801
2685,PER37,608
2685,PER38,376
2685,PER39,293
2685,PER40,202
2685,PER41,135
2685,PER42,117
2685,PER43,86
2685,PER44,57
2685,PER45,37
2685,PER46,27
2685,PER47,17
2685,PER48,11
2686,PER01,8
2686,PER02,12
2686,PER03,14
2686,PER04,27
2686,PER05,61
2686,PER06,102
2686,PER07,149
2686,PER08,260
2686,PER09,421
2686,PER10,629
2686,PER11,776
2686,PER12,864
2686,PER13,1023
2686,PER14,1073
2686,PER15,1161
2686,PER16,1244
2686,PER17,1281
2686,PER18,1365
2686,PER19,1426
2686,PER20,1439
2686,PER21,1364
2686,PER22,1348
2686,PER23,1337
2686,PER24,1341
2686,PER25,1340
2686,PER26,1309
2686,PER27,1243
2686,PER28,1220
2686,PER29,1211
2686,PER30,1213
2686,PER31,1205
2686,PER32,1122
2686,PER33,1086
2686,PER34,998
2686,PER35,813
2686,PER36,656
2686,PER37,510
2686,PER38,370
2686,PER39,263
2686,PER40,157
2686,PER41,104
2686,PER42,76
2686,PER43,57
2686,PER44,46
2686,PER45,33
2686,PER46,20
2686,PER47,15
2686,PER48,7
2687,PER01,NULL
2687,PER02,NULL
2687,PER03,3
2687,PER04,5
2687,PER05,8
2687,PER06,2
2687,PER07,8
2687,PER08,20
2687,PER09,36
2687,PER10,78
2687,PER11,94
2687,PER12,96
2687,PER13,98
2687,PER14,99
2687,PER15,104
2687,PER16,108
2687,PER17,109
2687,PER18,112
2687,PER19,111
2687,PER20,103
2687,PER21,101
2687,PER22,103
2687,PER23,105
2687,PER24,100
2687,PER25,93
2687,PER26,104
2687,PER27,99
2687,PER28,86
2687,PER29,98
2687,PER30,101
2687,PER31,92
2687,PER32,93
2687,PER33,123
2687,PER34,109
2687,PER35,91
2687,PER36,70
2687,PER37,57
2687,PER38,42
2687,PER39,28
2687,PER40,20
2687,PER41,11
2687,PER42,9
2687,PER43,7
2687,PER44,6
2687,PER45,4
2687,PER46,2
2687,PER47,2
2687,PER48,NULL
2688,PER01,12
2688,PER02,17
2688,PER03,18
2688,PER04,40
2688,PER05,62
2688,PER06,102
2688,PER07,174
2688,PER08,386
2688,PER09,741
2688,PER10,1150
2688,PER11,1372
2688,PER12,1399
2688,PER13,1459
2688,PER14,1531
2688,PER15,1588
2688,PER16,1666
2688,PER17,1740
2688,PER18,1830
2688,PER19,1826
2688,PER20,1803
2688,PER21,1808
2688,PER22,1818
2688,PER23,1818
2688,PER24,1804
2688,PER25,1714
2688,PER26,1636
2688,PER27,1539
2688,PER28,1449
2688,PER29,1388
2688,PER30,1306
2688,PER31,1267
2688,PER32,1239
2688,PER33,1195
2688,PER34,1093
2688,PER35,921
2688,PER36,768
2688,PER37,557
2688,PER38,395
2688,PER39,293
2688,PER40,191
2688,PER41,137
2688,PER42,101
2688,PER43,62
2688,PER44,51
2688,PER45,38
2688,PER46,34
2688,PER47,24
2688,PER48,11
2689,PER01,NULL
2689,PER02,NULL
2689,PER03,NULL
2689,PER04,2
2689,PER05,2
2689,PER06,1
2689,PER07,3
2689,PER08,6
2689,PER09,14
2689,PER10,26
2689,PER11,32
2689,PER12,32
2689,PER13,38
2689,PER14,33
2689,PER15,36
2689,PER16,36
2689,PER17,42
2689,PER18,48
2689,PER19,58
2689,PER20,58
2689,PER21,57
2689,PER22,41
2689,PER23,48
2689,PER24,40
2689,PER25,39
2689,PER26,45
2689,PER27,42
2689,PER28,45
2689,PER29,45
2689,PER30,42
2689,PER31,45
2689,PER32,45
2689,PER33,49
2689,PER34,42
2689,PER35,33
2689,PER36,28
2689,PER37,20
2689,PER38,13
2689,PER39,9
2689,PER40,4
2689,PER41,3
2689,PER42,3
2689,PER43,2
2689,PER44,1
2689,PER45,1
2689,PER46,1
2689,PER47,1
2689,PER48,NULL
2690,PER01,13
2690,PER02,40
2690,PER03,64
2690,PER04,120
2690,PER05,245
2690,PER06,453
2690,PER07,760
2690,PER08,1265
2690,PER09,2017
2690,PER10,2705
2690,PER11,3382
2690,PER12,3913
2690,PER13,4385
2690,PER14,4739
2690,PER15,5052
2690,PER16,5214
2690,PER17,5394
2690,PER18,5442
2690,PER19,5344
2690,PER20,5303
2690,PER21,5255
2690,PER22,5271
2690,PER23,5319
2690,PER24,5262
2690,PER25,5109
2690,PER26,5013
2690,PER27,4697
2690,PER28,4384
2690,PER29,4095
2690,PER30,3754
2690,PER31,3335
2690,PER32,3147
2690,PER33,2819
2690,PER34,2453
2690,PER35,2017
2690,PER36,1643
2690,PER37,1220
2690,PER38,911
2690,PER39,688
2690,PER40,475
2690,PER41,325
2690,PER42,234
2690,PER43,162
2690,PER44,127
2690,PER45,102
2690,PER46,97
2690,PER47,58
2690,PER48,27
2691,PER01,14
2691,PER02,22
2691,PER03,45
2691,PER04,78
2691,PER05,103
2691,PER06,208
2691,PER07,418
2691,PER08,940
2691,PER09,1933
2691,PER10,2923
2691,PER11,3424
2691,PER12,3560
2691,PER13,3723
2691,PER14,3841
2691,PER15,4021
2691,PER16,4184
2691,PER17,4265
2691,PER18,4419
2691,PER19,4471
2691,PER20,4445
2691,PER21,4417
2691,PER22,4455
2691,PER23,4529
2691,PER24,4534
2691,PER25,4208
2691,PER26,3950
2691,PER27,3594
2691,PER28,3240
2691,PER29,2955
2691,PER30,2857
2691,PER31,2638
2691,PER32,2350
2691,PER33,2201
2691,PER34,1968
2691,PER35,1623
2691,PER36,1351
2691,PER37,1093
2691,PER38,754
2691,PER39,528
2691,PER40,374
2691,PER41,284
2691,PER42,230
2691,PER43,149
2691,PER44,102
2691,PER45,75
2691,PER46,56
2691,PER47,31
2691,PER48,15
2692,PER01,10
2692,PER02,11
2692,PER03,29
2692,PER04,47
2692,PER05,71
2692,PER06,128
2692,PER07,274
2692,PER08,446
2692,PER09,795
2692,PER10,1194
2692,PER11,1415
2692,PER12,1527
2692,PER13,1613
2692,PER14,1666
2692,PER15,1763
2692,PER16,1845
2692,PER17,1913
2692,PER18,2000
2692,PER19,2047
2692,PER20,1990
2692,PER21,1959
2692,PER22,1953
2692,PER23,1887
2692,PER24,1912
2692,PER25,1799
2692,PER26,1746
2692,PER27,1679
2692,PER28,1571
2692,PER29,1550
2692,PER30,1459
2692,PER31,1303
2692,PER32,1226
2692,PER33,1126
2692,PER34,1005
2692,PER35,867
2692,PER36,687
2692,PER37,514
2692,PER38,377
2692,PER39,243
2692,PER40,169
2692,PER41,117
2692,PER42,91
2692,PER43,62
2692,PER44,39
2692,PER45,38
2692,PER46,28
2692,PER47,24
2692,PER48,15
2693,PER01,NULL
2693,PER02,2
2693,PER03,NULL
2693,PER04,5
2693,PER05,20
2693,PER06,34
2693,PER07,42
2693,PER08,71
2693,PER09,138
2693,PER10,208
2693,PER11,241
2693,PER12,256
2693,PER13,255
2693,PER14,272
2693,PER15,300
2693,PER16,297
2693,PER17,316
2693,PER18,336
2693,PER19,359
2693,PER20,366
2693,PER21,325
2693,PER22,330
2693,PER23,313
2693,PER24,305
2693,PER25,297
2693,PER26,281
2693,PER27,274
2693,PER28,211
2693,PER29,197
2693,PER30,192
2693,PER31,169
2693,PER32,145
2693,PER33,141
2693,PER34,124
2693,PER35,106
2693,PER36,96
2693,PER37,77
2693,PER38,71
2693,PER39,47
2693,PER40,23
2693,PER41,8
2693,PER42,9
2693,PER43,7
2693,PER44,3
2693,PER45,3
2693,PER46,1
2693,PER47,1
2693,PER48,1
2694,PER01,3
2694,PER02,4
2694,PER03,9
2694,PER04,18
2694,PER05,32
2694,PER06,52
2694,PER07,87
2694,PER08,162
2694,PER09,291
2694,PER10,446
2694,PER11,498
2694,PER12,504
2694,PER13,516
2694,PER14,539
2694,PER15,557
2694,PER16,577
2694,PER17,594
2694,PER18,633
2694,PER19,685
2694,PER20,683
2694,PER21,668
2694,PER22,654
2694,PER23,640
2694,PER24,632
2694,PER25,597
2694,PER26,577
2694,PER27,529
2694,PER28,504
2694,PER29,489
2694,PER30,508
2694,PER31,484
2694,PER32,471
2694,PER33,465
2694,PER34,409
2694,PER35,341
2694,PER36,265
2694,PER37,217
2694,PER38,164
2694,PER39,127
2694,PER40,76
2694,PER41,66
2694,PER42,49
2694,PER43,32
2694,PER44,29
2694,PER45,23
2694,PER46,12
2694,PER47,10
2694,PER48,7
2695,PER01,3
2695,PER02,5
2695,PER03,9
2695,PER04,16
2695,PER05,25
2695,PER06,34
2695,PER07,48
2695,PER08,93
2695,PER09,188
2695,PER10,285
2695,PER11,308
2695,PER12,342
2695,PER13,346
2695,PER14,354
2695,PER15,361
2695,PER16,385
2695,PER17,377
2695,PER18,402
2695,PER19,409
2695,PER20,410
2695,PER21,409
2695,PER22,393
2695,PER23,394
2695,PER24,390
2695,PER25,378
2695,PER26,373
2695,PER27,367
2695,PER28,346
2695,PER29,314
2695,PER30,305
2695,PER31,291
2695,PER32,279
2695,PER33,257
2695,PER34,225
2695,PER35,197
2695,PER36,173
2695,PER37,141
2695,PER38,102
2695,PER39,65
2695,PER40,45
2695,PER41,28
2695,PER42,21
2695,PER43,22
2695,PER44,16
2695,PER45,12
2695,PER46,6
2695,PER47,5
2695,PER48,2
2696,PER01,NULL
2696,PER02,NULL
2696,PER03,1
2696,PER04,10
2696,PER05,12
2696,PER06,20
2696,PER07,23
2696,PER08,51
2696,PER09,66
2696,PER10,106
2696,PER11,134
2696,PER12,152
2696,PER13,164
2696,PER14,185
2696,PER15,198
2696,PER16,198
2696,PER17,200
2696,PER18,222
2696,PER19,234
2696,PER20,236
2696,PER21,206
2696,PER22,196
2696,PER23,194
2696,PER24,195
2696,PER25,186
2696,PER26,173
2696,PER27,162
2696,PER28,158
2696,PER29,179
2696,PER30,166
2696,PER31,155
2696,PER32,142
2696,PER33,146
2696,PER34,129
2696,PER35,113
2696,PER36,72
2696,PER37,46
2696,PER38,26
2696,PER39,17
2696,PER40,13
2696,PER41,13
2696,PER42,6
2696,PER43,4
2696,PER44,5
2696,PER45,5
2696,PER46,3
2696,PER47,4
2696,PER48,2
2697,PER01,1
2697,PER02,4
2697,PER03,4
2697,PER04,4
2697,PER05,20
2697,PER06,27
2697,PER07,50
2697,PER08,71
2697,PER09,156
2697,PER10,238
2697,PER11,294
2697,PER12,294
2697,PER13,322
2697,PER14,326
2697,PER15,340
2697,PER16,356
2697,PER17,360
2697,PER18,402
2697,PER19,417
2697,PER20,410
2697,PER21,390
2697,PER22,378
2697,PER23,379
2697,PER24,366
2697,PER25,362
2697,PER26,336
2697,PER27,317
2697,PER28,295
2697,PER29,275
2697,PER30,259
2697,PER31,237
2697,PER32,215
2697,PER33,211
2697,PER34,193
2697,PER35,186
2697,PER36,157
2697,PER37,111
2697,PER38,88
2697,PER39,66
2697,PER40,47
2697,PER41,28
2697,PER42,21
2697,PER43,14
2697,PER44,13
2697,PER45,9
2697,PER46,5
2697,PER47,3
2697,PER48,1
2698,PER01,2
2698,PER02,2
2698,PER03,9
2698,PER04,30
2698,PER05,51
2698,PER06,76
2698,PER07,133
2698,PER08,209
2698,PER09,342
2698,PER10,470
2698,PER11,586
2698,PER12,630
2698,PER13,676
2698,PER14,712
2698,PER15,758
2698,PER16,796
2698,PER17,841
2698,PER18,891
2698,PER19,922
2698,PER20,930
2698,PER21,907
2698,PER22,884
2698,PER23,854
